reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,['LGELEM452_060010000.1-p1'],1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['LGELEM452_350045400.1-p1', 'LGELEM452_340006300.1-p1', 'LGELEM452_320037400.1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['LGELEM452_350045400.1-p1', 'LGELEM452_340006300.1-p1', 'LGELEM452_320037400.1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['LGELEM452_350045400.1-p1', 'LGELEM452_340006300.1-p1', 'LGELEM452_320037400.1-p1']",1000.0,0.0
NNAM,h2o_c + ncam_c --> nac_c + nh4_c,['LGELEM452_010009700.1-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['LGELEM452_150005200.1-p1', 'LGELEM452_180018200.1-p1', 'LGELEM452_110015300.1-p1', 'LGELEM452_280019000.1-p1', 'LGELEM452_260013700.1-p1', 'LGELEM452_260017400.1-p1', 'LGELEM452_280036600.1-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['LGELEM452_360056500.1-p1'],1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,"['LGELEM452_190006700.1-p1', 'LGELEM452_150016600.1-p1']",1000.0,0.0
OMMBLHX,2ommbl_c + 0.5 o2_c --> 2omhmbl_c,['LGELEM452_060017700.1-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['LGELEM452_290033200.1-p1'],1000.0,0.0
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,"['LGELEM452_340016200.1-p1', 'LGELEM452_030005200.1-p1']",1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,['LGELEM452_280006600.1-p1'],1000.0,0.0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,['LGELEM452_300020700.1-p1'],1000.0,0.0
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,"['LGELEM452_270025600.1-p1', 'LGELEM452_270025500.1-p1']",1000.0,0.0
PPPGO3,3.0 fum_c + pppg9_c --> ppp9_c + 3.0 succ_c,['LGELEM452_060018300.1-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['LGELEM452_350005200.1-p1', 'LGELEM452_350005100.1-p1']",1000.0,0.0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,['LGELEM452_350038600.1-p1'],1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,['LGELEM452_270009400.1-p1'],1000.0,0.0
RBK_L1,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,['LGELEM452_360005400.1-p1'],1000.0,0.0
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,"['LGELEM452_270013800.1-p1', 'LGELEM452_350018400.1-p1']",1000.0,0.0
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,"['LGELEM452_270013800.1-p1', 'LGELEM452_350018400.1-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['LGELEM452_280015300.1-p1', 'LGELEM452_260011300.1-p1', 'LGELEM452_250012700.1-p1', 'LGELEM452_340020800.1-p1', 'LGELEM452_270028100.1-p1', 'LGELEM452_300015800.1-p1']",1000.0,0.0
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,"['LGELEM452_270013800.1-p1', 'LGELEM452_350018400.1-p1']",1000.0,0.0
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,"['LGELEM452_270013800.1-p1', 'LGELEM452_350018400.1-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['LGELEM452_280027500.1-p1'],1000.0,0.0
SDPTA,akg_c + sl26da_c --> glu__L_c + sl2a6o_c,['LGELEM452_330020700.1-p1'],1000.0,0.0
SELNPS,atp_c + h2o_c + seln_c --> amp_c + pi_c + selnp_c,['LGELEM452_360064700.1-p1'],1000.0,0.0
SERD_L,ser__L_c --> nh4_c + pyr_c,['LGELEM452_060012600.1-p1'],1000.0,0.0
SPMS,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,['LGELEM452_040011100.1-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,"['LGELEM452_250028500.1-p1', 'LGELEM452_360037700.1-p1', 'LGELEM452_250028600.1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['LGELEM452_280031700.1-p1'],1000.0,0.0
THRD_L,thr__L_c --> 2obut_c + nh4_c,['LGELEM452_060012600.1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['LGELEM452_240014400.1-p1', 'LGELEM452_200006000.1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['LGELEM452_340020800.1-p1', 'LGELEM452_260011300.1-p1', 'LGELEM452_250012700.1-p1', 'LGELEM452_300015800.1-p1']",1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,['LGELEM452_300038300.1-p1'],1000.0,0.0
HACD1i,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c,"['LGELEM452_330035500.1-p1', 'LGELEM452_260020700.1-p1', 'LGELEM452_240028200.1-p1']",1000.0,0.0
HACD4i,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,"['LGELEM452_330035500.1-p1', 'LGELEM452_260020700.1-p1', 'LGELEM452_240028200.1-p1']",1000.0,0.0
HACD6i,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,"['LGELEM452_330035500.1-p1', 'LGELEM452_260020700.1-p1', 'LGELEM452_240028200.1-p1']",1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['LGELEM452_350037400.1-p1', 'LGELEM452_080007300.1-p1', 'LGELEM452_270016700.1-p1', 'LGELEM452_350035100.1-p1', 'LGELEM452_300012900.1-p1']",1000.0,0.0
2HMHMBQMTm,2hpmhmbq_m + amet_m --> ahcys_m + h_m + q6_m,"['LGELEM452_290031600.1-p1', 'LGELEM452_360064200.1-p1', 'LGELEM452_360055300.1-p1']",1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,['LGELEM452_240025700.1-p1'],1000.0,0.0
ACALDCD,2.0 acald_c --> actn__R_c,['LGELEM452_340031600.1-p1'],1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['LGELEM452_070014800.1-p1'],1000.0,0.0
AHCi,ahcys_c + h2o_c --> adn_c + hcys__L_c,['LGELEM452_360048500.1-p1'],1000.0,0.0
AHSERL,achms_c + ch4s_c --> ac_c + h_c + met__L_c,['LGELEM452_350039300.1-p1'],1000.0,0.0
AKGDam,akg_m + h_m + lpam_m --> co2_m + sdhlam_m,"['LGELEM452_360043800.1-p1', 'LGELEM452_280032300.1-p1', 'LGELEM452_320041700.1-p1']",1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,['LGELEM452_270031700.1-p1'],1000.0,0.0
ALCD23yi,2mppal_c + h_c + nadph_c --> ibutoh_c + nadp_c,['LGELEM452_230009100.1-p1'],1000.0,0.0
ALCD24yi,3mbald_c + h_c + nadph_c --> iamoh_c + nadp_c,['LGELEM452_230009100.1-p1'],1000.0,0.0
ALDD20xm,h2o_m + id3acald_m + nad_m --> 2.0 h_m + ind3ac_m + nadh_m,['LGELEM452_250017300.1-p1'],1000.0,0.0
AMETtm,amet_c --> amet_m,['LGELEM452_320006100.1-p1'],1000.0,0.0
AMID2,h2o_c + pad_c --> nh4_c + pac_c,['LGELEM452_160019200.1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['LGELEM452_120015900.1-p1'],1000.0,0.0
ASPGLU2m,asp__L_m + glu__L_c --> asp__L_c + glu__L_m,['LGELEM452_320006100.1-p1'],1000.0,0.0
BTDD_RR,btd_RR_c + nad_c --> actn__R_c + h_c + nadh_c,['LGELEM452_330010800.1-p1'],1000.0,0.0
C5STDS,epist_c + h_c + nadph_c + o2_c --> ergtrol_c + 2.0 h2o_c + nadp_c,['LGELEM452_230022500.1-p1'],1000.0,0.0
CERH124,cer1_24_c + h_c + nadph_c + o2_c --> cer2_24_c + h2o_c + nadp_c,['LGELEM452_090022400.1-p1'],1000.0,0.0
CITtcm,cit_c + icit_m --> cit_m + icit_c,['LGELEM452_320017700.1-p1'],1000.0,0.0
CTPtm,cmp_m + ctp_c + 2.0 h_c --> cmp_c + ctp_m + 2.0 h_m,['LGELEM452_320017700.1-p1'],1000.0,0.0
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,['LGELEM452_170007100.1-p1'],1000.0,0.0
DESAT16,h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,['LGELEM452_240030500.1-p1'],1000.0,0.0
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,['LGELEM452_270009400.1-p1'],1000.0,0.0
D_LACDm,2.0 ficytc_m + lac__D_m --> 2.0 focytc_m + pyr_m,"['LGELEM452_230016500.1-p1', 'LGELEM452_160018800.1-p1', 'LGELEM452_290008000.1-p1', 'LGELEM452_160018700.1-p1']",1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,"['LGELEM452_350013400.1-p1', 'LGELEM452_330020700.1-p1']",1000.0,0.0
