reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['TGVAND_299070-t30_1-p1', 'TGVAND_293590-t30_1-p1', 'TGVAND_256760-t30_1-p1']",1000.0,0.0
R5PP,h2o_c + r5p_c --> pi_c + rib__D_c,"['TGVAND_229320-t30_1-p1', 'TGVAND_229330-t30_1-p1', 'TGVAND_243910-t30_1-p1']",1000.0,0.0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,['TGVAND_216740-t30_1-p1'],1000.0,0.0
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,"['TGVAND_268730-t30_1-p1', 'TGVAND_294640-t30_1-p1']",1000.0,0.0
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,"['TGVAND_268730-t30_1-p1', 'TGVAND_294640-t30_1-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['TGVAND_293870-t30_1-p1', 'TGVAND_270120-t30_1-p1', 'TGVAND_211680-t30_1-p1', 'TGVAND_207060-t30_1-p1', 'TGVAND_294640-t30_1-p1']",1000.0,0.0
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,"['TGVAND_268730-t30_1-p1', 'TGVAND_294640-t30_1-p1']",1000.0,0.0
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,"['TGVAND_268730-t30_1-p1', 'TGVAND_294640-t30_1-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['TGVAND_239310B-t30_1-p1'],1000.0,0.0
S2FE2SS2,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c,"['TGVAND_225800-t30_1-p1', 'TGVAND_216170-t30_1-p1']",1000.0,0.0
