reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,['EMWEY_00035940-t26_1-p1'],1000.0,0.0
D_LACDm,2.0 ficytc_m + lac__D_m --> 2.0 focytc_m + pyr_m,"['EMWEY_00008030-t26_1-p1', 'EMWEY_00029700-t26_1-p1']",1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,['EMWEY_00054680-t26_1-p1'],1000.0,0.0
ERGSTt,ergst_e --> ergst_c,['EMWEY_00021760-t26_1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,"['EMWEY_00048720-t26_1-p1', 'EMWEY_00040090-t26_1-p1']",1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,"['EMWEY_00002360-t26_1-p1', 'EMWEY_00040090-t26_1-p1']",1000.0,0.0
FAS141ACPm,ddcaACP_m + 4.0 h_m + malACP_m + 3.0 nadph_m + o2_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + tdeACP_m,['EMWEY_00027920-t26_1-p1'],1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,"['EMWEY_00002360-t26_1-p1', 'EMWEY_00040090-t26_1-p1']",1000.0,0.0
FAS161,4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,['EMWEY_00040090-t26_1-p1'],1000.0,0.0
FAS181,4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,['EMWEY_00040090-t26_1-p1'],1000.0,0.0
FAS181ACPm,4.0 h_m + malACP_m + 3.0 nadph_m + o2_m + palmACP_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + octeACP_m,['EMWEY_00027920-t26_1-p1'],1000.0,0.0
G6PI3,g6p_B_c --> f6p_c,['EMWEY_00053280-t26_1-p1'],1000.0,0.0
GCC2cm,dhlam_m + nad_m --> h_m + lpam_m + nadh_m,"['EMWEY_00033890-t26_1-p1', 'EMWEY_00002090-t26_1-p1']",1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,['EMWEY_00057990-t26_1-p1'],1000.0,0.0
GLYCDy,glyc_c + nadp_c --> dha_c + h_c + nadph_c,['EMWEY_00008410-t26_1-p1'],1000.0,0.0
INSTt2,h_e + inost_e --> h_c + inost_c,['EMWEY_00009060-t26_1-p1'],1000.0,0.0
MCITSm,h2o_m + oaa_m + ppcoa_m --> 2mcit_m + coa_m + h_m,['EMWEY_00031460-t26_1-p1'],1000.0,0.0
NAPRT,h_c + nac_c + prpp_c --> nicrnt_c + ppi_c,['EMWEY_00036200-t26_1-p1'],1000.0,0.0
ORNTA,akg_c + orn_c --> glu5sa_c + glu__L_c,['EMWEY_00025400-t26_1-p1'],1000.0,0.0
PDE5,35ccmp_c + h2o_c --> cmp_c + h_c,['EMWEY_00054300-t26_1-p1'],1000.0,0.0
PI35BP5P_SC,h2o_c + 0.01 ptd135bp_SC_c --> pi_c + 0.01 ptd3ino_SC_c,['EMWEY_00011940-t26_1-p1'],1000.0,0.0
PIN3K_SC,atp_c + 0.01 ptd1ino_SC_c --> adp_c + h_c + 0.01 ptd3ino_SC_c,['EMWEY_00046930-t26_1-p1'],1000.0,0.0
SUCFUMtm,fum_m + succ_c --> fum_c + succ_m,"['EMWEY_00031120-t26_1-p1', 'EMWEY_00033320-t26_1-p1']",1000.0,0.0
SUCOASm,atp_m + coa_m + succ_m --> adp_m + pi_m + succoa_m,['EMWEY_00055790-t26_1-p1'],1000.0,0.0
