,rxns_added
49,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
50,TPTPt_m: g3p_c + pi_m --> g3p_m + pi_c
51,HMNO: 3hib_m + nad_m --> h_m + mmtsa_m + nadh_m
52,r0926: 3pg_m --> 3pg_c
53,DHR: cbasp_m --> dhor__S_m + h2o_m + h_m
54,HMR_4957: cit_m --> cit_c
55,GDHm: glu__L_m + h2o_m + nad_m --> akg_m + h_m + nadh_m + nh4_m
56,r0822: fum_c + mal__L_m --> fum_m + mal__L_c
57,UREASE_m: h2o_m + 2.0 h_m + urea_m --> co2_m + 2.0 nh4_m
58,MCITLm: 2mcit_m --> pyr_m + succ_m
59,CO2tm: co2_c --> co2_m
60,ASNNm: asn__L_m + h2o_m --> asp__L_m + nh4_m
61,MALSm: accoa_m + glx_m + h2o_m --> coa_m + h_m + mal__L_m
62,MMSDH: coa_m + mmtsa_m + nad_m --> co2_m + nadh_m + ppcoa_m
63,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
64,ACYP_2: actp_c + h2o_c --> ac_c + h_c + pi_c
65,ECOAH12m: 2mp2coa_m + h2o_m --> 3hibutcoa_m
66,FUMtm: fum_c + pi_m --> fum_m + pi_c
67,DHORtmt: dhor__S_m <=> dhor__S_c
68,FAO2: atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c
69,MALOAAtm: mal__L_m + oaa_c --> mal__L_c + oaa_m
70,r2387: h_c + icit_c + mal__L_m --> h_m + icit_m + mal__L_c
71,EX_mal__D_e: mal__D_e <=> 
72,ASNN: asn__L_c + h2o_c --> asp__L_c + nh4_c
73,ICL: icit_c --> glx_c + succ_c
74,HCO3E: co2_c + h2o_c --> h_c + hco3_c
75,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
76,FAO2: atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c
77,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
