,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
ACMANApts,,,not in model,not in model,not in model,,,,,,,,,
APNPT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_g6p_e,,,not in model,not in model,not in model,,,,,,,,,
EPMGH,,,not in model,not in model,not in model,,,,,,,,,
FADRx2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DMCITALDM,,,not in model,not in model,not in model,,,,,,,,,
NDPK5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLIPA2G141,,,not in model,nonlethal,nonlethal,,,,,,,,,
r2507,,,not in model,nonlethal,not in model,,,,,,,,,
ACGAMT,,,not in model,not in model,not in model,,,,,,,,,
HPPK_1,,,not in model,nonlethal,nonlethal,,,,,,,,,
3HOPCD,,,not in model,not in model,not in model,,,,,,,,,
2agpe181t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_4422,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GHMT2rm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_gua_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
CHOPT_STC_EPA_c,,,nonlethal,not in model,not in model,,,,,,,,,
PEDS1819Z1829Z12Z,,,not in model,nonlethal,not in model,,,,,,,,,
EX_pa161_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
P5CR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGGH1829Z12Z1627Z10Zc,,,not in model,not in model,not in model,,,,,,,,,
ADNt,,,not in model,nonlethal,nonlethal,,,,,,,,,
DSBCGTc,,,not in model,nonlethal,nonlethal,,,,,,,,,
GUAD,,,not in model,not in model,not in model,,,,,,,,,
COAt,,,not in model,not in model,not in model,,,,,,,,,
EX_g3pc_e,,,not in model,nonlethal,not in model,,,,,,,,,
ACACT5pc,,,not in model,not in model,not in model,,,,,,,,,
ASNTRSm,,,nonlethal,not in model,nonlethal,,,,,,,,,
PLPSA21819Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r1641,,,not in model,not in model,not in model,,,,,,,,,
ASPTA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR121x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
PCMEH3ppc,,,not in model,not in model,not in model,,,,,,,,,
THEXDDtm,,,not in model,not in model,not in model,,,,,,,,,
LYSTYRILEt,,,not in model,not in model,not in model,,,,,,,,,
GGNG,,,nonlethal,not in model,not in model,,,,,,,,,
PDE2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MEOHt2,,,not in model,not in model,not in model,,,,,,,,,
G3PGabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
AGPOPm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCRt2,,,not in model,not in model,not in model,,,,,,,,,
EX_2agpg141_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DHRT_2mbcoa,,,not in model,nonlethal,nonlethal,,,,,,,,,
LCADi,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT18111Z18111Z1819Z,,,not in model,nonlethal,not in model,,,,,,,,,
SMPD3l,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_g3ps_e,,,not in model,nonlethal,not in model,,,,,,,,,
OCDCAt,,,not in model,not in model,not in model,,,,,,,,,
ARSNAt1,,,not in model,not in model,not in model,,,,,,,,,
HBZOPT,,,nonlethal,not in model,nonlethal,,,,,,,,,
EX_lido_e,,,not in model,not in model,not in model,,,,,,,,,
HMR_3966,,,not in model,not in model,not in model,,,,,,,,,
D_LACDm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DIPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MGSA,,,not in model,not in model,not in model,,,,,,,,,
FA161COAabcpc,,,not in model,not in model,not in model,,,,,,,,,
NTP4,,,not in model,nonlethal,not in model,,,,,,,,,
UDPGD,,,not in model,not in model,not in model,,,,,,,,,
GLCMAN600a_e,,,not in model,not in model,not in model,,,,,,,,,
SACCD1,,,not in model,not in model,not in model,,,,,,,,,
O2tmt,,,nonlethal,not in model,not in model,,,,,,,,,
THMMPtrbc,,,not in model,not in model,nonlethal,,,,,,,,,
4HBZR,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z18111Z1819Z3,,,not in model,not in model,not in model,,,,,,,,,
CITtcm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MALTTRabc,,,not in model,not in model,not in model,,,,,,,,,
2agpe141t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_5mthf_e,,,nonlethal,not in model,not in model,,,,,,,,,
A3GALT3c,,,not in model,not in model,not in model,,,,,,,,,
UPPDC1_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
MOD_2mbdhl,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CRTNh,,,not in model,not in model,not in model,,,,,,,,,
PLDPC_MYRS_GLNA_c,,,not in model,not in model,not in model,,,,,,,,,
SPT_syn,,,not in model,not in model,not in model,,,,,,,,,
ALAALACNc,,,not in model,not in model,not in model,,,,,,,,,
EX_gmp_e,,,not in model,not in model,nonlethal,,,,,,,,,
ATRZCH,,,not in model,not in model,not in model,,,,,,,,,
PBAL,,,not in model,not in model,not in model,,,,,,,,,
LALDO2x,,,not in model,not in model,not in model,,,,,,,,,
GLYALDDr,,,not in model,not in model,not in model,,,,,,,,,
PCHLD450ORc,,,not in model,not in model,not in model,,,,,,,,,
AMAOTr,,,not in model,not in model,not in model,,,,,,,,,
FFSD,,,not in model,not in model,not in model,,,,,,,,,
NDPK10,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FRDx,,,nonlethal,not in model,not in model,,,,,,,,,
PAPA18111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
FACOAL161,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NPH,,,not in model,not in model,not in model,,,,,,,,,
ACONTa,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TARTDC,,,not in model,not in model,not in model,,,,,,,,,
FORt2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAR6mc,,,not in model,not in model,not in model,,,,,,,,,
TAGAH16018111Z160,,,not in model,not in model,not in model,,,,,,,,,
FAS120_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ASPT,,,not in model,not in model,not in model,,,,,,,,,
NTPP9,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
BTNCc,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_PALM_DHA_c,,,not in model,nonlethal,not in model,,,,,,,,,
PPCK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
lipid3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACACT6m,,,not in model,not in model,not in model,,,,,,,,,
G3PCabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
GUACYC,,,not in model,nonlethal,nonlethal,,,,,,,,,
NADH16,,,not in model,not in model,not in model,,,,,,,,,
ALAtmi,,,not in model,not in model,not in model,,,,,,,,,
FACOAE160,,,not in model,not in model,not in model,,,,,,,,,
FAO182p_evenevenc,,,not in model,not in model,not in model,,,,,,,,,
ARGt5r,,,nonlethal,not in model,not in model,,,,,,,,,
NADPPPS,,,not in model,not in model,not in model,,,,,,,,,
SUCLm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR40x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ATP_3h_tm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FCLT_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
LMN2,,,not in model,not in model,not in model,,,,,,,,,
DMHDRFS,,,not in model,not in model,not in model,,,,,,,,,
PPCKm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_cdpdodec11eg_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGDC,,,not in model,not in model,not in model,,,,,,,,,
NOS,,,not in model,not in model,not in model,,,,,,,,,
ARABDI,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RNTR3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ANS,,,not in model,nonlethal,nonlethal,,,,,,,,,
PE1819Z1845Z9Z12Z15Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SULOm,,,not in model,nonlethal,nonlethal,,,,,,,,,
TUNGSabcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CFAS180E,,,nonlethal,not in model,nonlethal,,,,,,,,,
UGALNACtg,,,nonlethal,not in model,not in model,,,,,,,,,
ACOAD10m,,,not in model,not in model,not in model,,,,,,,,,
DH3MCHCDH,,,not in model,not in model,not in model,,,,,,,,,
ALASm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CU1abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HEMEOMOm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MANGLYCptsppc,,,not in model,not in model,not in model,,,,,,,,,
PPBNGS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OCTDPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASP4DC,,,not in model,not in model,not in model,,,,,,,,,
DGDGGH1819Z1637Z10Z13Zc,,,not in model,not in model,not in model,,,,,,,,,
FAS100_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
KAT7,,,not in model,nonlethal,nonlethal,,,,,,,,,
LPCAT_HDE_HDE_sn2_c,,,not in model,nonlethal,not in model,,,,,,,,,
EX_pectin_e,,,not in model,not in model,not in model,,,,,,,,,
r2534,,,not in model,not in model,not in model,,,,,,,,,
NMNAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PAPA1819Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
EAR80_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AAMYL_1,,,not in model,not in model,not in model,,,,,,,,,
DASYN161,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
K2L4Aabcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r2526,,,not in model,not in model,not in model,,,,,,,,,
UAG4E,,,not in model,not in model,not in model,,,,,,,,,
CEL6abc,,,not in model,not in model,not in model,,,,,,,,,
FAS240_L,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2E120,,,not in model,nonlethal,nonlethal,,,,,,,,,
G1Pt6_2,,,not in model,not in model,not in model,,,,,,,,,
VALtec,,,not in model,not in model,not in model,,,,,,,,,
EX_cell4_e,,,not in model,not in model,not in model,,,,,,,,,
FAS141ACPmc,,,not in model,not in model,not in model,,,,,,,,,
CYO1b_sync,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAR7m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ETHAPT_STC_ALNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
THFAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RE0577C,,,not in model,not in model,not in model,,,,,,,,,
ACOAHimc,,,not in model,not in model,not in model,,,,,,,,,
ARBt2r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pro__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FLVR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_OLE_EPA_DHA_PE_14_c,,,not in model,nonlethal,not in model,,,,,,,,,
MG2Ac,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_STC_STC_c,,,nonlethal,not in model,not in model,,,,,,,,,
ACCOAC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
POR_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CDPPH,,,nonlethal,not in model,nonlethal,,,,,,,,,
CPPPGO_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_valleuphe_e,,,not in model,not in model,not in model,,,,,,,,,
3DH5HPBMTmc,,,not in model,not in model,not in model,,,,,,,,,
ZHYc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AKGDm,,,not in model,nonlethal,nonlethal,,,,,,,,,
IPMD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGGH1829Z12Z160c,,,not in model,not in model,not in model,,,,,,,,,
FAO141p_oddc,,,not in model,nonlethal,not in model,,,,,,,,,
SQLErxc,,,not in model,not in model,nonlethal,,,,,,,,,
NTRIRy,,,not in model,not in model,not in model,,,,,,,,,
DH4MCHCDH,,,not in model,not in model,not in model,,,,,,,,,
SPMDabc,,,nonlethal,not in model,nonlethal,,,,,,,,,
FA180COAabcpc,,,not in model,not in model,not in model,,,,,,,,,
EX_hghhlipan_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GTHPe,,,not in model,not in model,not in model,,,,,,,,,
PRO1y,,,not in model,not in model,not in model,,,,,,,,,
PLDPC_LNA_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
F4H2O,,,not in model,not in model,not in model,,,,,,,,,
TAGAH1819Z1819Z180,,,not in model,not in model,not in model,,,,,,,,,
CTBTabc,,,not in model,not in model,not in model,,,,,,,,,
PGPS18111Z160,,,not in model,not in model,not in model,,,,,,,,,
DADK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_salchs2fe_e,,,not in model,not in model,not in model,,,,,,,,,
GPPShc,,,not in model,not in model,not in model,,,,,,,,,
G1Dx,,,nonlethal,not in model,not in model,,,,,,,,,
DM_asp__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CACOAL,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NOS1,,,not in model,not in model,not in model,,,,,,,,,
AKO,,,nonlethal,nonlethal,not in model,,,,,,,,,
GLBRAN,,,nonlethal,not in model,not in model,,,,,,,,,
CBPAH,,,not in model,not in model,not in model,,,,,,,,,
KAS7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PFK_3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpg120t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AMID_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1801819Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,,,
ORNCT,,,not in model,nonlethal,nonlethal,,,,,,,,,
PDHam2mic,,,not in model,not in model,not in model,,,,,,,,,
EX_eths_e,,,not in model,not in model,not in model,,,,,,,,,
XYLOS1,,,not in model,not in model,not in model,,,,,,,,,
APTNAT,,,not in model,not in model,not in model,,,,,,,,,
EX_pe18111Z1845Z9Z12Z15Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SERDC,,,not in model,not in model,not in model,,,,,,,,,
FACOAL141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FASC220ACP,,,nonlethal,not in model,not in model,,,,,,,,,
ACOADAGAT16018111Z160,,,not in model,nonlethal,not in model,,,,,,,,,
EX_gly_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MDDEP1ppc,,,not in model,not in model,not in model,,,,,,,,,
GCALDD,,,not in model,not in model,not in model,,,,,,,,,
CHLBSPc,,,not in model,not in model,not in model,,,,,,,,,
APCS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDPE_LNA_LNA_c,,,not in model,not in model,not in model,,,,,,,,,
FASm2801,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z18111Z1601,,,not in model,not in model,not in model,,,,,,,,,
EX_enlipidA_LptA_e,,,nonlethal,not in model,nonlethal,,,,,,,,,
KAS14,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FA140COAabcpc,,,not in model,not in model,not in model,,,,,,,,,
HMR_1644,,,not in model,not in model,not in model,,,,,,,,,
HACD1i,,,not in model,not in model,nonlethal,,,,,,,,,
PLDAGAT1601819Z18111Z2,,,not in model,not in model,not in model,,,,,,,,,
3OAR80_m,,,not in model,not in model,not in model,,,,,,,,,
TYRPHETYRt,,,nonlethal,not in model,not in model,,,,,,,,,
ACCOAC_1c,,,not in model,not in model,not in model,,,,,,,,,
METTRSm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HETZK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGTi,,,not in model,not in model,not in model,,,,,,,,,
NAMNPP,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MCBTS2,,,not in model,not in model,not in model,,,,,,,,,
NAt3_1,,,not in model,not in model,not in model,,,,,,,,,
LSERDHr,,,nonlethal,not in model,not in model,,,,,,,,,
DLYSOXGAT,,,not in model,nonlethal,not in model,,,,,,,,,
AMPPT1,,,not in model,nonlethal,nonlethal,,,,,,,,,
23CN2P4,,,not in model,not in model,not in model,,,,,,,,,
CYTD,,,not in model,not in model,not in model,,,,,,,,,
DHPPDA2,,,not in model,not in model,not in model,,,,,,,,,
EX_arsni2_e,,,not in model,not in model,not in model,,,,,,,,,
MALSm,,,not in model,not in model,not in model,,,,,,,,,
FPGS4m_1,,,not in model,not in model,not in model,,,,,,,,,
G6PI_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HPHL,,,not in model,not in model,not in model,,,,,,,,,
MI3PP,,,not in model,not in model,not in model,,,,,,,,,
PSD_HP,,,nonlethal,nonlethal,not in model,,,,,,,,,
DHORD7,,,not in model,not in model,not in model,,,,,,,,,
ASPabc,,,not in model,not in model,not in model,,,,,,,,,
PPACOALmc,,,not in model,not in model,not in model,,,,,,,,,
NDPK7m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLPSA218111Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_tag_enhs,,,not in model,not in model,not in model,,,,,,,,,
ME2m,,,not in model,not in model,not in model,,,,,,,,,
EX_hislysthr_e,,,not in model,not in model,not in model,,,,,,,,,
FAOXC80,,,not in model,nonlethal,nonlethal,,,,,,,,,
MACACI,,,not in model,not in model,not in model,,,,,,,,,
3HAD120_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_ps161_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SLDy,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MM1c,,,not in model,not in model,not in model,,,,,,,,,
3OAS121_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLCOAS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPATCOA_EPA_EPA_c,,,not in model,nonlethal,not in model,,,,,,,,,
SHCHCS2,,,not in model,not in model,not in model,,,,,,,,,
ps_prod1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
VALVALt,,,nonlethal,not in model,not in model,,,,,,,,,
PLDAGAT18111Z18111Z18111Z1,,,not in model,not in model,not in model,,,,,,,,,
DGTSDS1839Z12Z15Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
MANA1,,,not in model,not in model,not in model,,,,,,,,,
EX_mg2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DAGK18111Z160hc,,,not in model,not in model,not in model,,,,,,,,,
PYRDC_1,,,not in model,not in model,not in model,,,,,,,,,
FACOAE1829Z12Z,,,not in model,not in model,not in model,,,,,,,,,
ADNt2,,,not in model,not in model,not in model,,,,,,,,,
PGP161abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PRUK,,,nonlethal,not in model,not in model,,,,,,,,,
ACPPAT180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
N2OR,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z1819Z18111Z3,,,not in model,not in model,not in model,,,,,,,,,
LEUabc,,,not in model,nonlethal,not in model,,,,,,,,,
DGTPtm,,,not in model,nonlethal,not in model,,,,,,,,,
Hfv,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MMSDHir,,,not in model,not in model,not in model,,,,,,,,,
LYCOPC,,,not in model,not in model,not in model,,,,,,,,,
NMNP,,,not in model,not in model,not in model,,,,,,,,,
OAAt_1,,,not in model,not in model,not in model,,,,,,,,,
PETOHMm_cho,,,not in model,not in model,not in model,,,,,,,,,
GTHOr,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDHam2hic,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1801819Z18111Z3,,,not in model,not in model,not in model,,,,,,,,,
FAS260,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR100x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
IDPmc,,,not in model,not in model,not in model,,,,,,,,,
INSH,,,not in model,not in model,not in model,,,,,,,,,
DESAT18_9,,,not in model,not in model,not in model,,,,,,,,,
GPAM_hsnhs,,,not in model,not in model,not in model,,,,,,,,,
DROPPRy,,,not in model,nonlethal,nonlethal,,,,,,,,,
MTHFCxc,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_MYRS_EPA_LNA_PC_1_c,,,not in model,nonlethal,not in model,,,,,,,,,
SERD_L,,,not in model,not in model,not in model,,,,,,,,,
KAT6,,,not in model,nonlethal,nonlethal,,,,,,,,,
LCYSTabc,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLNS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYSS_2,,,not in model,not in model,not in model,,,,,,,,,
LPCAT_EPA_EPA_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
EX_mlthf_e,,,nonlethal,not in model,not in model,,,,,,,,,
EX_his__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYCOe,,,not in model,not in model,not in model,,,,,,,,,
r2016,,,not in model,not in model,not in model,,,,,,,,,
EX_ser__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PELINL_HSABCtnhs,,,not in model,not in model,not in model,,,,,,,,,
VECOAH,,,not in model,nonlethal,nonlethal,,,,,,,,,
VALSERARGr,,,not in model,not in model,not in model,,,,,,,,,
ALDD2xm,,,not in model,not in model,not in model,,,,,,,,,
GLYO1,,,nonlethal,not in model,not in model,,,,,,,,,
SHSL2r,,,not in model,not in model,not in model,,,,,,,,,
ALR3,,,not in model,not in model,not in model,,,,,,,,,
CDGGGPP4,,,nonlethal,not in model,not in model,,,,,,,,,
MNLDH2,,,not in model,not in model,not in model,,,,,,,,,
APSR,,,not in model,not in model,not in model,,,,,,,,,
TAGAH1601819Z180,,,not in model,not in model,not in model,,,,,,,,,
EX_valval_e,,,nonlethal,not in model,not in model,,,,,,,,,
pg_prod7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAR120_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
DGTSDS1829Z12Z1845Z9Z12Z15Z2,,,not in model,not in model,not in model,,,,,,,,,
NADKm,,,not in model,not in model,not in model,,,,,,,,,
MCLORi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGAT_SC,,,not in model,nonlethal,not in model,,,,,,,,,
ACODA,,,not in model,not in model,not in model,,,,,,,,,
IMP,,,not in model,not in model,not in model,,,,,,,,,
FACOAE120,,,nonlethal,not in model,not in model,,,,,,,,,
PEPC_m,,,not in model,not in model,not in model,,,,,,,,,
PFK_2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
THRD_Lm,,,not in model,not in model,not in model,,,,,,,,,
GLCP,,,not in model,not in model,not in model,,,,,,,,,
OXO2Ctm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3HAD40,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHORS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
THZSN,,,nonlethal,nonlethal,not in model,,,,,,,,,
HMSD,,,not in model,not in model,not in model,,,,,,,,,
PE1801829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NBAHH_ir,,,not in model,not in model,not in model,,,,,,,,,
CYTDK2,,,not in model,not in model,not in model,,,,,,,,,
G3PD2_1c,,,not in model,nonlethal,not in model,,,,,,,,,
CYSLY3,,,nonlethal,not in model,not in model,,,,,,,,,
OPMEACPR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3HAD121_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_2agpe140_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AHCYSte,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1601819Z1819Z4,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL1E141,,,not in model,nonlethal,nonlethal,,,,,,,,,
ALDHc,,,not in model,not in model,not in model,,,,,,,,,
URIt2,,,not in model,not in model,not in model,,,,,,,,,
DHPSm,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_PALM_EPA_LNA_PC_7_c,,,not in model,not in model,not in model,,,,,,,,,
CYSTS_1c,,,not in model,not in model,not in model,,,,,,,,,
PYK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_murein3p3p_e,,,not in model,not in model,not in model,,,,,,,,,
DPRm,,,not in model,not in model,not in model,,,,,,,,,
3OAS180_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2A140,,,not in model,nonlethal,nonlethal,,,,,,,,,
GUAt,,,not in model,nonlethal,nonlethal,,,,,,,,,
FRUpts2,,,not in model,not in model,not in model,,,,,,,,,
13GS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DHACOAH,,,not in model,nonlethal,nonlethal,,,,,,,,,
POR_syn,,,not in model,not in model,not in model,,,,,,,,,
ARBTNabcppc,,,not in model,not in model,not in model,,,,,,,,,
FACOAL_160_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DPCOAK,,,not in model,not in model,nonlethal,,,,,,,,,
EX_galctn__D_e,,,not in model,not in model,not in model,,,,,,,,,
NTD10,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR141x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYO1b,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MANt1r,,,not in model,nonlethal,nonlethal,,,,,,,,,
NO3t,,,not in model,not in model,not in model,,,,,,,,,
HISt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
FAS160_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
AGAKIc,,,not in model,not in model,not in model,,,,,,,,,
LNLCCOADS,,,nonlethal,not in model,not in model,,,,,,,,,
MPML,,,not in model,not in model,not in model,,,,,,,,,
EX_pe180_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TRPTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_protein_t_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
AMPDA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_PALM_EPA_DHA_PE_15_c,,,not in model,not in model,not in model,,,,,,,,,
ASP1DC,,,not in model,not in model,not in model,,,,,,,,,
TAGAH18111Z18111Z160,,,not in model,not in model,not in model,,,,,,,,,
PPPNDO,,,not in model,not in model,not in model,,,,,,,,,
NTRLASE3,,,not in model,not in model,not in model,,,,,,,,,
NMNR,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2ATE161,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_ca2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ppco_e,,,not in model,not in model,not in model,,,,,,,,,
3OAR141_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
PYNP2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
MGDGD4DS1839Z12Z15Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PROPROPROt,,,nonlethal,not in model,not in model,,,,,,,,,
pABAt,,,nonlethal,not in model,not in model,,,,,,,,,
GPDDA4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
