,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
PBAL,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
LALDO2x,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
GLYALDDr,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PCHLD450ORc,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
AMAOTr,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
FFSD,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
NDPK10,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
FRDx,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
PAPA18111Z1819Z,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
FACOAL161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
NPH,not in model,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
ACONTa,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
TARTDC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
FORt2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
ACOAR6mc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
TAGAH16018111Z160,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
FAS120_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ASPT,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
NTPP9,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
BTNCc,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ETHAPT_PALM_DHA_c,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
PPCK,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
lipid3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,not in model,,not in model
ACACT6m,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
G3PCabcppc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
GUACYC,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
NADH16,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
ALAtmi,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
FACOAE160,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
FAO182p_evenevenc,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
ARGt5r,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
NADPPPS,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,nonlethal,nonlethal,,nonlethal
SUCLm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
EAR40x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ATP_3h_tm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
FCLT_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
LMN2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DMHDRFS,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PPCKm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
EX_cdpdodec11eg_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
AGDC,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
NOS,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ARABDI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
RNTR3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ANS,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
PE1819Z1845Z9Z12Z15Zt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SULOm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
TUNGSabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
CFAS180E,not in model,not in model,nonlethal,not in model,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
UGALNACtg,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ACOAD10m,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
DH3MCHCDH,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
ALASm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
CU1abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
HEMEOMOm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
MANGLYCptsppc,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PPBNGS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
OCTDPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ASP4DC,nonlethal,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DGDGGH1819Z1637Z10Z13Zc,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
FAS100_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
KAT7,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
LPCAT_HDE_HDE_sn2_c,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
EX_pectin_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
r2534,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
NMNAT,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,nonlethal
PAPA1819Z1819Z,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EAR80_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
AAMYL_1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DASYN161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
K2L4Aabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
r2526,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
UAG4E,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
CEL6abc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FAS240_L,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
LPLIPAL2E120,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
G1Pt6_2,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
VALtec,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EX_cell4_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FAS141ACPmc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
CYO1b_sync,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
ACOAR7m,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
ETHAPT_STC_ALNA_c,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
THFAT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
RE0577C,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ACOAHimc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
ARBt2r,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,not in model
EX_pro__L_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
FLVR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PLDAGAT_OLE_EPA_DHA_PE_14_c,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
MG2Ac,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
DAGAH_STC_STC_c,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ACCOAC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
POR_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CDPPH,not in model,not in model,nonlethal,not in model,nonlethal,,,,nonlethal,,nonlethal,not in model,,not in model
CPPPGO_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
EX_valleuphe_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
3DH5HPBMTmc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
ZHYc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AKGDm,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
IPMD,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
DGDGGH1829Z12Z160c,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
FAO141p_oddc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
SQLErxc,nonlethal,nonlethal,not in model,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
NTRIRy,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DH4MCHCDH,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
SPMDabc,nonlethal,not in model,nonlethal,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
FA180COAabcpc,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_hghhlipan_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
GTHPe,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
PRO1y,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,not in model
PLDPC_LNA_HDE_c,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
F4H2O,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
TAGAH1819Z1819Z180,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CTBTabc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
PGPS18111Z160,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DADK,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_salchs2fe_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
GPPShc,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
G1Dx,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
DM_asp__L_c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CACOAL,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
NOS1,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
AKO,not in model,not in model,nonlethal,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
GLBRAN,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
CBPAH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
KAS7,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
PFK_3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,not in model,,not in model
2agpg120t,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
AMID_1,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOADAGAT1801819Z1845Z9Z12Z15Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ORNCT,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
PDHam2mic,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
EX_eths_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
XYLOS1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
APTNAT,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_pe18111Z1845Z9Z12Z15Z_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SERDC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
FACOAL141,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
FASC220ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACOADAGAT16018111Z160,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_gly_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,nonlethal
MDDEP1ppc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
GCALDD,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CHLBSPc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
APCS,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PLDPE_LNA_LNA_c,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
FASm2801,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
PLDAGAT1819Z18111Z1601,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
EX_enlipidA_LptA_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
KAS14,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
FA140COAabcpc,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
HMR_1644,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
HACD1i,not in model,not in model,not in model,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PLDAGAT1601819Z18111Z2,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
3OAR80_m,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
TYRPHETYRt,not in model,not in model,nonlethal,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
ACCOAC_1c,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
METTRSm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
HETZK,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
AGTi,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
NAMNPP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
MCBTS2,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
NAt3_1,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
LSERDHr,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
DLYSOXGAT,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,nonlethal,,not in model
AMPPT1,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
23CN2P4,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
CYTD,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,nonlethal
DHPPDA2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_arsni2_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
MALSm,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
FPGS4m_1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
G6PI_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
HPHL,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
MI3PP,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PSD_HP,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,,not in model,,not in model,not in model,,nonlethal
DHORD7,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ASPabc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
PPACOALmc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
NDPK7m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
PLPSA218111Z1835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
EX_tag_enhs,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
ME2m,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_hislysthr_e,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FAOXC80,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
MACACI,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
3HAD120_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
EX_ps161_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SLDy,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
MM1c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
3OAS121_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
GLCOAS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPATCOA_EPA_EPA_c,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
SHCHCS2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ps_prod1,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
VALVALt,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
PLDAGAT18111Z18111Z18111Z1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
DGTSDS1839Z12Z15Z1835Z9Z12Z,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
MANA1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_mg2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
DAGK18111Z160hc,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,nonlethal,not in model,,not in model
PYRDC_1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
FACOAE1829Z12Z,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
ADNt2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
PGP161abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PRUK,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ACPPAT180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
N2OR,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
PLDAGAT1819Z1819Z18111Z3,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
LEUabc,not in model,not in model,not in model,nonlethal,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
DGTPtm,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,not in model,,not in model,nonlethal,,not in model
Hfv,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
MMSDHir,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
LYCOPC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
NMNP,nonlethal,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,not in model
OAAt_1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
PETOHMm_cho,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
GTHOr,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PDHam2hic,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
PLDAGAT1801819Z18111Z3,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
FAS260,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
EAR100x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
IDPmc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
INSH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
DESAT18_9,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
GPAM_hsnhs,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
DROPPRy,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
MTHFCxc,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PLDAGAT_MYRS_EPA_LNA_PC_1_c,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
SERD_L,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
KAT6,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
LCYSTabc,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
PLPSA21819Z1819Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
GLNS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CYSS_2,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
LPCAT_EPA_EPA_sn2_c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_mlthf_e,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EX_his__L_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,nonlethal
GLYCOe,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
r2016,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
