,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
NTRIRy,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DH4MCHCDH,,,not in model,not in model,not in model,,,,,,,nonlethal,,
SPMDabc,,,nonlethal,not in model,nonlethal,,,,,,,nonlethal,,
FA180COAabcpc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_hghhlipan_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
GTHPe,,,not in model,not in model,not in model,,,,,,,not in model,,
PRO1y,,,not in model,not in model,not in model,,,,,,,not in model,,
PLDPC_LNA_HDE_c,,,not in model,not in model,not in model,,,,,,,not in model,,
F4H2O,,,not in model,not in model,not in model,,,,,,,not in model,,
TAGAH1819Z1819Z180,,,not in model,not in model,not in model,,,,,,,nonlethal,,
CTBTabc,,,not in model,not in model,not in model,,,,,,,not in model,,
PGPS18111Z160,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DADK,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_salchs2fe_e,,,not in model,not in model,not in model,,,,,,,not in model,,
GPPShc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
G1Dx,,,nonlethal,not in model,not in model,,,,,,,nonlethal,,
DM_asp__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
CACOAL,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
NOS1,,,not in model,not in model,not in model,,,,,,,not in model,,
AKO,,,nonlethal,nonlethal,not in model,,,,,,,not in model,,
GLBRAN,,,nonlethal,not in model,not in model,,,,,,,not in model,,
CBPAH,,,not in model,not in model,not in model,,,,,,,nonlethal,,
KAS7,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PFK_3,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
2agpg120t,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
AMID_1,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
ACOADAGAT1801819Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
ORNCT,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
PDHam2mic,,,not in model,not in model,not in model,,,,,,,not in model,,
EX_eths_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
XYLOS1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
APTNAT,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_pe18111Z1845Z9Z12Z15Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
SERDC,,,not in model,not in model,not in model,,,,,,,not in model,,
FACOAL141,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
FASC220ACP,,,nonlethal,not in model,not in model,,,,,,,nonlethal,,
ACOADAGAT16018111Z160,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
EX_gly_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
MDDEP1ppc,,,not in model,not in model,not in model,,,,,,,not in model,,
GCALDD,,,not in model,not in model,not in model,,,,,,,nonlethal,,
CHLBSPc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
APCS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PLDPE_LNA_LNA_c,,,not in model,not in model,not in model,,,,,,,not in model,,
FASm2801,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PLDAGAT1819Z18111Z1601,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_enlipidA_LptA_e,,,nonlethal,not in model,nonlethal,,,,,,,nonlethal,,
KAS14,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
FA140COAabcpc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
HMR_1644,,,not in model,not in model,not in model,,,,,,,nonlethal,,
HACD1i,,,not in model,not in model,nonlethal,,,,,,,nonlethal,,
PLDAGAT1601819Z18111Z2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
3OAR80_m,,,not in model,not in model,not in model,,,,,,,nonlethal,,
TYRPHETYRt,,,nonlethal,not in model,not in model,,,,,,,not in model,,
ACCOAC_1c,,,not in model,not in model,not in model,,,,,,,nonlethal,,
METTRSm,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
HETZK,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
AGTi,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NAMNPP,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
MCBTS2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NAt3_1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LSERDHr,,,nonlethal,not in model,not in model,,,,,,,nonlethal,,
DLYSOXGAT,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
AMPPT1,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
23CN2P4,,,not in model,not in model,not in model,,,,,,,not in model,,
CYTD,,,not in model,not in model,not in model,,,,,,,not in model,,
DHPPDA2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_arsni2_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
MALSm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
FPGS4m_1,,,not in model,not in model,not in model,,,,,,,not in model,,
G6PI_1,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
HPHL,,,not in model,not in model,not in model,,,,,,,nonlethal,,
MI3PP,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PSD_HP,,,nonlethal,nonlethal,not in model,,,,,,,not in model,,
DHORD7,,,not in model,not in model,not in model,,,,,,,not in model,,
ASPabc,,,not in model,not in model,not in model,,,,,,,not in model,,
PPACOALmc,,,not in model,not in model,not in model,,,,,,,not in model,,
NDPK7m,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PLPSA218111Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_tag_enhs,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ME2m,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_hislysthr_e,,,not in model,not in model,not in model,,,,,,,not in model,,
FAOXC80,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
MACACI,,,not in model,not in model,not in model,,,,,,,nonlethal,,
3HAD120_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
EX_ps161_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
SLDy,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
MM1c,,,not in model,not in model,not in model,,,,,,,not in model,,
3OAS121_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
GLCOAS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
AGPATCOA_EPA_EPA_c,,,not in model,nonlethal,not in model,,,,,,,not in model,,
SHCHCS2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ps_prod1,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
VALVALt,,,nonlethal,not in model,not in model,,,,,,,not in model,,
PLDAGAT18111Z18111Z18111Z1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DGTSDS1839Z12Z15Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,nonlethal,,
MANA1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_mg2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
DAGK18111Z160hc,,,not in model,not in model,not in model,,,,,,,not in model,,
PYRDC_1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
FACOAE1829Z12Z,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ADNt2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PGP161abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PRUK,,,nonlethal,not in model,not in model,,,,,,,nonlethal,,
ACPPAT180,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
N2OR,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PLDAGAT1819Z1819Z18111Z3,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LEUabc,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
DGTPtm,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
Hfv,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
MMSDHir,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LYCOPC,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NMNP,,,not in model,not in model,not in model,,,,,,,not in model,,
OAAt_1,,,not in model,not in model,not in model,,,,,,,not in model,,
PETOHMm_cho,,,not in model,not in model,not in model,,,,,,,not in model,,
GTHOr,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PDHam2hic,,,not in model,not in model,not in model,,,,,,,not in model,,
PLDAGAT1801819Z18111Z3,,,not in model,not in model,not in model,,,,,,,nonlethal,,
FAS260,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EAR100x_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
IDPmc,,,not in model,not in model,not in model,,,,,,,not in model,,
INSH,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DESAT18_9,,,not in model,not in model,not in model,,,,,,,not in model,,
GPAM_hsnhs,,,not in model,not in model,not in model,,,,,,,not in model,,
DROPPRy,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
MTHFCxc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PLDAGAT_MYRS_EPA_LNA_PC_1_c,,,not in model,nonlethal,not in model,,,,,,,not in model,,
SERD_L,,,not in model,not in model,not in model,,,,,,,nonlethal,,
KAT6,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
LCYSTabc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PLPSA21819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
GLNS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
CYSS_2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LPCAT_EPA_EPA_sn2_c,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_mlthf_e,,,nonlethal,not in model,not in model,,,,,,,not in model,,
EX_his__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
GLYCOe,,,not in model,not in model,not in model,,,,,,,not in model,,
r2016,,,not in model,not in model,not in model,,,,,,,not in model,,
EX_ser__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PELINL_HSABCtnhs,,,not in model,not in model,not in model,,,,,,,nonlethal,,
VECOAH,,,not in model,nonlethal,nonlethal,,,,,,,nonlethal,,
VALSERARGr,,,not in model,not in model,not in model,,,,,,,not in model,,
ALDD2xm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
GLYO1,,,nonlethal,not in model,not in model,,,,,,,not in model,,
SHSL2r,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ALR3,,,not in model,not in model,not in model,,,,,,,nonlethal,,
CDGGGPP4,,,nonlethal,not in model,not in model,,,,,,,not in model,,
MNLDH2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
APSR,,,not in model,not in model,not in model,,,,,,,nonlethal,,
TAGAH1601819Z180,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_valval_e,,,nonlethal,not in model,not in model,,,,,,,not in model,,
pg_prod7,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
3OAR120_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
DGTSDS1829Z12Z1845Z9Z12Z15Z2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NADKm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
MCLORi,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
AGAT_SC,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
ACODA,,,not in model,not in model,not in model,,,,,,,not in model,,
IMP,,,not in model,not in model,not in model,,,,,,,not in model,,
FACOAE120,,,nonlethal,not in model,not in model,,,,,,,not in model,,
PEPC_m,,,not in model,not in model,not in model,,,,,,,not in model,,
PFK_2,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
THRD_Lm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
GLCP,,,not in model,not in model,not in model,,,,,,,nonlethal,,
OXO2Ctm,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
3HAD40,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
CHORS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
THZSN,,,nonlethal,nonlethal,not in model,,,,,,,nonlethal,,
HMSD,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PE1801829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
NBAHH_ir,,,not in model,not in model,not in model,,,,,,,nonlethal,,
CYTDK2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
G3PD2_1c,,,not in model,nonlethal,not in model,,,,,,,not in model,,
CYSLY3,,,nonlethal,not in model,not in model,,,,,,,not in model,,
OPMEACPR,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
3HAD121_m,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_2agpe140_e,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
AHCYSte,,,not in model,not in model,not in model,,,,,,,not in model,,
PLDAGAT1601819Z1819Z4,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LPLIPAL1E141,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
ALDHc,,,not in model,not in model,not in model,,,,,,,not in model,,
URIt2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DHPSm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PLDAGAT_PALM_EPA_LNA_PC_7_c,,,not in model,not in model,not in model,,,,,,,nonlethal,,
CYSTS_1c,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PYK,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_murein3p3p_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DPRm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
3OAS180_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
LPLIPAL2A140,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
GUAt,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
FRUpts2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
13GS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
DHACOAH,,,not in model,nonlethal,nonlethal,,,,,,,nonlethal,,
POR_syn,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ARBTNabcppc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
FACOAL_160_m,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
DPCOAK,,,not in model,not in model,nonlethal,,,,,,,nonlethal,,
EX_galctn__D_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NTD10,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EAR141x,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
CYO1b,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
MANt1r,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
NO3t,,,not in model,not in model,not in model,,,,,,,nonlethal,,
HISt2r,,,not in model,nonlethal,nonlethal,,,,,,,nonlethal,,
FAS160_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
AGAKIc,,,not in model,not in model,not in model,,,,,,,not in model,,
LNLCCOADS,,,nonlethal,not in model,not in model,,,,,,,not in model,,
MPML,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_pe180_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
TRPTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_protein_t_e,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
AMPDA,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PLDAGAT_PALM_EPA_DHA_PE_15_c,,,not in model,not in model,not in model,,,,,,,not in model,,
ASP1DC,,,not in model,not in model,not in model,,,,,,,not in model,,
TAGAH18111Z18111Z160,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PPPNDO,,,not in model,not in model,not in model,,,,,,,not in model,,
NTRLASE3,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NMNR,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LPLIPAL2ATE161,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
EX_ca2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_ppco_e,,,not in model,not in model,not in model,,,,,,,not in model,,
3OAR141_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
PYNP2r,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
MGDGD4DS1839Z12Z15Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PROPROPROt,,,nonlethal,not in model,not in model,,,,,,,not in model,,
pABAt,,,nonlethal,not in model,not in model,,,,,,,not in model,,
GPDDA4,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_aspvalasn_e,,,not in model,not in model,not in model,,,,,,,not in model,,
TAGAH1601819Z1819Z,,,not in model,not in model,not in model,,,,,,,nonlethal,,
XYLe,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NADPHQR3,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ATGDmc,,,not in model,not in model,not in model,,,,,,,not in model,,
GLUN,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
GLGNS1,,,nonlethal,not in model,not in model,,,,,,,not in model,,
ACTD2,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
ADK3,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
MTAN,,,not in model,not in model,not in model,,,,,,,nonlethal,,
AMPt_m,,,not in model,not in model,not in model,,,,,,,not in model,,
GTHOXte,,,nonlethal,not in model,not in model,,,,,,,not in model,,
AFLBURPPAAMH,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PG140abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_glcman6_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
S4FE4SR,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
NDPK3m,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
MLDEP2ppc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_g3pi_e,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
PLIPA2G161,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
ATPtm,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
PPPGO2_1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
RBFKm,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
SHCHCS3,,,not in model,not in model,nonlethal,,,,,,,not in model,,
TREpts,,,not in model,not in model,not in model,,,,,,,nonlethal,,
OCACPSST_m,,,not in model,not in model,not in model,,,,,,,not in model,,
PPRDNDH,,,not in model,not in model,not in model,,,,,,,nonlethal,,
AKGDHe2rc,,,not in model,not in model,not in model,,,,,,,not in model,,
PHETHRLYSt,,,not in model,not in model,not in model,,,,,,,not in model,,
MEVK1,,,not in model,not in model,not in model,,,,,,,not in model,,
HXAt1,,,not in model,not in model,not in model,,,,,,,not in model,,
EX_lipoate_e,,,nonlethal,not in model,not in model,,,,,,,not in model,,
IPDPS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
CYSDSF,,,not in model,not in model,not in model,,,,,,,not in model,,
G6PI,,,not in model,not in model,not in model,,,,,,,not in model,,
FAS100COA,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_dsbard_e,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
GLYCLTDy,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PEAMNO,,,not in model,not in model,not in model,,,,,,,nonlethal,,
SK_trnaala_c,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
HEPKA2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PBALm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
MYCON2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PS140abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_acmum_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DHEDAA,,,not in model,not in model,not in model,,,,,,,nonlethal,,
DESAT18_2,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
r0431_1,,,not in model,not in model,not in model,,,,,,,not in model,,
ZDSc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LPLIPAL2G120,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
PGSA161,,,not in model,nonlethal,nonlethal,,,,,,,nonlethal,,
PLDAGAT1601819Z1819Z3,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_LptA_e,,,nonlethal,not in model,nonlethal,,,,,,,nonlethal,,
S2FE2SS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
GSNt,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
HEX7,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
3HAD80,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
AACPS9,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
DHNCOAS,,,not in model,not in model,not in model,,,,,,,not in model,,
HMR_2380,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
PLDAGAT18111Z18111Z1819Z1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_colipa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
C3STKR2c,,,not in model,not in model,not in model,,,,,,,nonlethal,,
IMACTD,,,not in model,not in model,not in model,,,,,,,nonlethal,,
TREH,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_galt_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ETFQO_1,,,not in model,not in model,not in model,,,,,,,nonlethal,,
HMR_6782,,,nonlethal,not in model,not in model,,,,,,,not in model,,
PELINETHnhs,,,not in model,not in model,not in model,,,,,,,nonlethal,,
ANS2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
CITtam,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
CSNATirm,,,not in model,not in model,not in model,,,,,,,not in model,,
PRAGSr,,,not in model,not in model,not in model,,,,,,,nonlethal,,
GLDBRAN,,,nonlethal,not in model,not in model,,,,,,,not in model,,
RHACOAR140,,,not in model,not in model,not in model,,,,,,,nonlethal,,
GLCt2_2,,,nonlethal,not in model,nonlethal,,,,,,,nonlethal,,
VALTRPVALt,,,not in model,not in model,not in model,,,,,,,not in model,,
EX_pe18111Z1829Z12Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
GLYTLm,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
ARGabc,,,not in model,nonlethal,not in model,,,,,,,nonlethal,,
CYSTGL,,,not in model,not in model,not in model,,,,,,,nonlethal,,
TGUAPRT,,,not in model,not in model,nonlethal,,,,,,,nonlethal,,
FACOAE141,,,nonlethal,not in model,not in model,,,,,,,not in model,,
EX_pqh2_e,,,not in model,not in model,not in model,,,,,,,not in model,,
ACOATAm,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PLDAGAT_HDE_ARA_HDE_PC_8_c,,,not in model,not in model,not in model,,,,,,,not in model,,
NDPK6,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
DM_ile__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
FACOAL181t2pp_ap,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
GGDPR,,,not in model,not in model,not in model,,,,,,,nonlethal,,
FBA3,,,nonlethal,not in model,nonlethal,,,,,,,not in model,,
3DH5HPBMTm,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_thmmp_e,,,not in model,not in model,nonlethal,,,,,,,not in model,,
SBTD_D2,,,not in model,not in model,not in model,,,,,,,not in model,,
EX_udcpp_e,,,not in model,not in model,not in model,,,,,,,not in model,,
HMGCOAtm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
FRULYSK,,,not in model,not in model,not in model,,,,,,,not in model,,
CTECOAI8,,,not in model,nonlethal,nonlethal,,,,,,,nonlethal,,
DHXFUTC,,,not in model,not in model,not in model,,,,,,,nonlethal,,
NADH5,,,nonlethal,not in model,not in model,,,,,,,nonlethal,,
DXPS,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
ACOAR2m,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
ASPO2,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
ACGK,,,not in model,not in model,not in model,,,,,,,nonlethal,,
BUTSabc,,,not in model,not in model,not in model,,,,,,,nonlethal,,
PEDS1829Z12Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,nonlethal,,
CATm,,,not in model,not in model,not in model,,,,,,,nonlethal,,
HPYRRy,,,not in model,not in model,not in model,,,,,,,nonlethal,,
LIPATPT,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
ATPM,,,not in model,not in model,not in model,,,,,,,not in model,,
HYPOE,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
ACOAR6m,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
DAGAH_OLE_OLE_c,,,not in model,not in model,not in model,,,,,,,not in model,,
EX_dsbaox_e,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
EX_thrasntyr_e,,,not in model,not in model,not in model,,,,,,,not in model,,
EX_o2s_e,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
FASC141ACP,,,nonlethal,not in model,not in model,,,,,,,nonlethal,,
EAR160_m,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_ferrich_e,,,nonlethal,nonlethal,not in model,,,,,,,nonlethal,,
LYSVALPHEr,,,not in model,not in model,not in model,,,,,,,not in model,,
PPA_1,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
PYDAMK,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
EX_pe1801845Z9Z12Z15Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
FADMQOR,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_camp_e,,,not in model,nonlethal,nonlethal,,,,,,,not in model,,
PLDAGAT_DHA_EPA_DHA_PE_12_c,,,not in model,not in model,not in model,,,,,,,not in model,,
ACOAD4,,,not in model,not in model,not in model,,,,,,,nonlethal,,
AHSERL2,,,not in model,not in model,not in model,,,,,,,nonlethal,,
EX_glcman600_e,,,not in model,not in model,not in model,,,,,,,nonlethal,,
UTPtm,,,nonlethal,nonlethal,not in model,,,,,,,nonlethal,,
HBZOPT6,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
pe_prod3,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
ALPHNH,,,nonlethal,nonlethal,nonlethal,,,,,,,nonlethal,,
TMPPP,,,nonlethal,not in model,nonlethal,,,,,,,nonlethal,,
EX_tdcoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,not in model,,
AMMQT8,,,not in model,not in model,not in model,,,,,,,not in model,,
