,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
ACOAD5,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MCSNAH,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LPCAT_LNA_EPA_sn2_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HXCT,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GTPCII,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PA120abcppc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LLDH_ferr_mc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ALDD8,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AMETt,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MALS,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LPLIPAL2G160,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MNLpts,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_pta_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DHBD,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AGPAT161,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NOX,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
TIHCD,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
VALTRSm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
pail_uptake,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLDAGAT18111Z1819Z18111Z1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
G3PAT141,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FACOAL50It2ppc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MMM,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_gthrd_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DGDGD4DS1819Z1634Z7Z10Zc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_alaasnleu_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
SPRMS,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ALCD23xi,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
3OAS140,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DM_lys__L_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ASCBptsppc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FASm2601,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PKETF,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FACOAL60t2ppc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HISabc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PHEPHEASNt,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ALCD22xim,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MGDGW6DS1829Z12Z160c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DURIK1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HDCAt2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DES_9,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HCO3abc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GGGABADr,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
4HALDD,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GAPD,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
pe_prod22,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MGHAc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MI3PSB,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MLDEP1ppc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_nh4_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DASYN160190,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CLt_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PGMmc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
METOX1s,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NA1ATPasem,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PCHOLHSTDe_1nhs,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PGSA_SA,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PACCOAL2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
RHODOPSINIc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_mnl_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CYSTAm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DASYNm_SC,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
TAGAH16018111Z180,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_arab__L_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NNAMrm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DM_asn__L_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
R5PFLc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_galman4_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
23CN2P3,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DKMPPD2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
SUCOAS1mc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_ethso3_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLTPD,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ETF,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ACOADAGAT18111Z1819Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EAR161x,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CYSATm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
lipid8,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LPAMt_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
METTRPPHEr,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FERRICHabc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLYALDt,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
OMCDC,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
R07456,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_CE5022_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PAPA_LNA_ARA_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CHLabc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLDAGAT1819Z1819Z18111Z2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PROt4_2_r,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EAR120x,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ACOADH60_m,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PTRCabc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_clpn141_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
2agpe140t,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PYDXNK,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ILEtec,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LPLIPAL1A180,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_pe181_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLNt,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
TAGL_SC,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LAC,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NABTNO,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLYabc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ORPT,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CDIPT1819Z160,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
OPHHXm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FMNAT,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LYSVALPHEt,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MI14PP,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HMR_1627,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CD2t4,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
8AONNt2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
UMPU,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AKGDHe2r,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DAGK_MYRS_EPA_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
BATHORHODOPSINIc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DOLPGT2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MDDEP2ppc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLPASE1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_hg2_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NTP11,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
UDPDOLPT,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HISTP,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
UDPGtnic,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLA2PE_LNA_ALNA_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_mantr_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ACOADAGAT1601819Z1819Z,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
TAGAH1819Z1819Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
3AIB_Dtm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NDH1_2uc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_thm_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_tre_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DHAK,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PFKhc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_val__L_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ADEt2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
METHFtm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NADDP,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ATIH,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AKGDa,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_manglyc_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
TYROXDAc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FAS80_L,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_pe1801829Z12Z_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LIPOti,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FBA,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AKGDH,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PHYTEDH1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLA2PE_OLE_EPA_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
UREA,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PRO1x,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AHEXASE3,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
KAS14_ap,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NFTYROX,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
G3PAT182_9_12_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLCNACT,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLDAGAT18111Z1819Z18111Z3,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
TYRTAi,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLUVESSEC,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DEDOLP1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
D_LACDcm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AACPS7,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
pe_prod18,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
RNDR2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FASm320,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ECOAH3,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
G2PP,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MATm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLUB0AT3tc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLDAGAT18111Z1819Z1819Z1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LPCAT_LNA_ALNA_sn2_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
THRt2m,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ASPTRSm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PPANA,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ALAGLYexR,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
METGL,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ECOAH12m,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FA180ACPH,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
RBK,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_cdpdtdecg_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FDH7,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
COBALTt5,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CMSc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NNAM,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_oaa_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ALAabc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ARD1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ETHAPT_PALM_EPA_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
C181SN,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
H2Ot,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PTHPS2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FEtm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HDCAt,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
TRDRm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ARSt1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
SALCpts,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_glyclt_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
pi_prod4,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MTHFD_1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GLYC3Ptm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HYDA,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_taur_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
SK_trdrd_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FKYNH,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
NADH9,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LPEAT_MYRS_GLNA_sn2_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_degly_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLDAGAT_EPA_EPA_DHA_PC_2_c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
SPRMti,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
C226CPT1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_o16a4colipa_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ACOAD6f,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DADNt4,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
UPPDC1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ECOAH2c,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_enlipidA_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
APPTmc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HIBH,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FUMAC,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GNDc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ACOLIPAabctexc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
UGE,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
UDPGP,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HICITDmc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DASYN184_6_9_12_15,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
GALt2_2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
AMALT1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PGKm,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ACKr,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Zc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
RE3052C,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
3HAD140_ap,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CFAS160E,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
G12MT2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PIN3K,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
THRTHRARGr,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ENLIPIDAt1exc,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
5AOPt2,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
MNLDHr,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
ADSL1r,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
EX_pgp1819Z160_e,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HPYRRx,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
KAS11,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
LPLIPAL2G180,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
FGLU,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
CAATPS,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
HMGL_1,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
PLPSA218111Z1819Z,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
6PGALSZ,not in model,not in model,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,,not in model,
