,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
EAR161x,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CYSATm,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
lipid8,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPAMt_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
METTRPPHEr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FERRICHabc,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
GLYALDt,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
OMCDC,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
R07456,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_CE5022_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PAPA_LNA_ARA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CHLabc,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLDAGAT1819Z1819Z18111Z2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PROt4_2_r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EAR120x,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACOADH60_m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PTRCabc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_clpn141_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
2agpe140t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PYDXNK,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ILEtec,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
LPLIPAL1A180,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_pe181_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GLNt,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
TAGL_SC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LAC,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NABTNO,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLYabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ORPT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CDIPT1819Z160,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OPHHXm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FMNAT,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LYSVALPHEt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MI14PP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMR_1627,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CD2t4,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
8AONNt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
UMPU,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AKGDHe2r,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DAGK_MYRS_EPA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
BATHORHODOPSINIc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DOLPGT2,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
MDDEP2ppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLPASE1,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_hg2_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NTP11,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
UDPDOLPT,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HISTP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
UDPGtnic,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLA2PE_LNA_ALNA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_mantr_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOADAGAT1601819Z1819Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
TAGAH1819Z1819Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
3AIB_Dtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NDH1_2uc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_thm_e,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
EX_tre_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DHAK,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PFKhc,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,not in model
EX_val__L_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ADEt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
METHFtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NADDP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ATIH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AKGDa,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_manglyc_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
TYROXDAc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FAS80_L,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_pe1801829Z12Z_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LIPOti,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
FBA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
AKGDH,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PHYTEDH1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLA2PE_OLE_EPA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
UREA,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PRO1x,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
AHEXASE3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
KAS14_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NFTYROX,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G3PAT182_9_12_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
GLCNACT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLDAGAT18111Z1819Z18111Z3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
TYRTAi,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GLUVESSEC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DEDOLP1,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
D_LACDcm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
AACPS7,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
pe_prod18,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
RNDR2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
FASm320,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ECOAH3,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G2PP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MATm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GLUB0AT3tc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT18111Z1819Z1819Z1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LPCAT_LNA_ALNA_sn2_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
THRt2m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ASPTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PPANA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ALAGLYexR,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
METGL,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ECOAH12m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FA180ACPH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
RBK,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_cdpdtdecg_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FDH7,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
COBALTt5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CMSc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
NNAM,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_oaa_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ALAabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ARD1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ETHAPT_PALM_EPA_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
C181SN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
H2Ot,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PTHPS2,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FEtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HDCAt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
TRDRm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ARSt1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
SALCpts,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_glyclt_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
pi_prod4,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MTHFD_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLYC3Ptm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HYDA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_taur_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SK_trdrd_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
FKYNH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NADH9,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LPEAT_MYRS_GLNA_sn2_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_degly_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PLDAGAT_EPA_EPA_DHA_PC_2_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
SPRMti,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
C226CPT1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_o16a4colipa_e,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
ACOAD6f,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DADNt4,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
UPPDC1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ECOAH2c,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_enlipidA_e,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
APPTmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HIBH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FUMAC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GNDc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACOLIPAabctexc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
UGE,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
UDPGP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HICITDmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DASYN184_6_9_12_15,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
GALt2_2,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
AMALT1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PGKm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ACKr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
RE3052C,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
3HAD140_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CFAS160E,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
G12MT2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PIN3K,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
THRTHRARGr,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
ENLIPIDAt1exc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
5AOPt2,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
MNLDHr,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
ADSL1r,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_pgp1819Z160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HPYRRx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
KAS11,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LPLIPAL2G180,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FGLU,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CAATPS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HMGL_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLPSA218111Z1819Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
6PGALSZ,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOADAGAT1801819Z180,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
FAS140_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HKt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DGDGW6DS1819Z1627Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DHRT_ivcoa,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PPAKr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
r0340,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
THMDt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GCM,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
C22STDS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
UA4E,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ILEARGILEr,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOAD2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PPYRDC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
E4PD,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G6PI2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FAS160COA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GLYt2r,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ACOADAGAT1601819Z18111Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
DESAT18,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACP1619ZD9DSc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PAIL18111Z160t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLDAGAT1819Z18111Z1819Z4,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GHBDHx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CTECOAI7,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
pe_prod2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NTPP2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HMR_4700,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
r0398,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
CHYA2c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
protein_bm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CITACt,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
OHPHMm,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FMNRx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
BUTSO3abcppc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
HHDDI,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_xylan4_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CYSGLUexR,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_pe1819Z1835Z9Z12Z_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PE1801835Z9Z12Zt,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
pg_prod2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
AKGICITtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ARGSS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LDL_HSDEGnhs,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DMQMTm,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HMR_2862,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
RZ5PP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACDO,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NH4t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
FAMPL3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SK_trnaser_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_35cgmp_e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DADA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
FPGS5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PIt5m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_ile__L_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G3PAT140,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DPCOAK_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ALCD1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NADH10,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACOAR3mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
BZDH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
OIVD3m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DB4PS,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
DGTSDS1829Z12Z1829Z12Z1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ME1m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DGDGGH1839Z12Z15Z1634Z7Z10Zc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GGPS_1c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GALm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
THMATPe,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
CYSATc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACPS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HPROx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PPM2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HEXCt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DCPE,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AKGt2r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DM_his__L_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CYTBO3,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
URO,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
TAGAH1819Z18111Z18111Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_metmetile_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
SULR_1,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
ACMANApts,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
APNPT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_g6p_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EPMGH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FADRx2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DMCITALDM,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NDPK5,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLIPA2G141,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
r2507,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ACGAMT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HPPK_1,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3HOPCD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
2agpe181t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HMR_4422,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GHMT2rm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_gua_e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CHOPT_STC_EPA_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PEDS1819Z1829Z12Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
EX_pa161_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
P5CR,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DGDGGH1829Z12Z1627Z10Zc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ADNt,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DSBCGTc,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GUAD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
COAt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_g3pc_e,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ACACT5pc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ASNTRSm,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
PLPSA21819Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
r1641,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ASPTA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EAR121x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PCMEH3ppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
THEXDDtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LYSTYRILEt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GGNG,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PDE2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MEOHt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G3PGabcppc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
AGPOPm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SUCRt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_2agpg141_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DHRT_2mbcoa,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LCADi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACOADAGAT18111Z18111Z1819Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
SMPD3l,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_g3ps_e,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
OCDCAt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ARSNAt1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HBZOPT,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_lido_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HMR_3966,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
D_LACDm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DIPS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MGSA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FA161COAabcpc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NTP4,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
UDPGD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLCMAN600a_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
