,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
DASYN_HP,,,not in model,not in model,not in model,,,not in model,,,,,,
DGDGW6DS1829Z12Z1627Z10Z1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HPPPNt2r,,,not in model,not in model,not in model,,,not in model,,,,,,
DAGPYP_SC,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DOLPGT1,,,nonlethal,not in model,not in model,,,not in model,,,,,,
FACOAL170_anteiso,,,nonlethal,nonlethal,not in model,,,nonlethal,,,,,,
42A12BOOX,,,not in model,not in model,not in model,,,not in model,,,,,,
BZ12DOX,,,nonlethal,not in model,not in model,,,not in model,,,,,,
lipid6,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ATP2t_m,,,nonlethal,not in model,not in model,,,not in model,,,,,,
DAGK120,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PPBNGS_1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PDCm,,,not in model,not in model,not in model,,,not in model,,,,,,
AKGDam,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
pe_prod13,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ETHAPT_STC_GLNA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
EX_uri_e,,,not in model,not in model,not in model,,,not in model,,,,,,
URIC,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_LNA_EPA_GLNA_PE_14_c,,,not in model,not in model,not in model,,,not in model,,,,,,
FADFMNtm,,,not in model,not in model,not in model,,,not in model,,,,,,
LNS14DM,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACCOAL,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PSDC_BS,,,not in model,nonlethal,not in model,,,not in model,,,,,,
CSNATm,,,not in model,not in model,not in model,,,not in model,,,,,,
DGTSDS18111Z1829Z12Z,,,not in model,not in model,not in model,,,not in model,,,,,,
PHYCBOXL,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DOLDPP_pf,,,not in model,not in model,nonlethal,,,not in model,,,,,,
SUCFUMt,,,not in model,not in model,not in model,,,nonlethal,,,,,,
SERt2r,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
FACOAL200,,,not in model,not in model,not in model,,,not in model,,,,,,
HACD5i,,,not in model,not in model,nonlethal,,,not in model,,,,,,
BCOALIG,,,not in model,not in model,not in model,,,not in model,,,,,,
ALDD20y,,,not in model,not in model,not in model,,,nonlethal,,,,,,
SUCD1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FAH3,,,not in model,nonlethal,not in model,,,not in model,,,,,,
APRAUR,,,not in model,not in model,not in model,,,not in model,,,,,,
ATGDm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PPAer,,,not in model,nonlethal,not in model,,,not in model,,,,,,
CHOPT_MYRS_DHA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
FASC180ACP,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
FAO161p_evenc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_pg160_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PMI12346PS,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DHDPS,,,not in model,not in model,not in model,,,not in model,,,,,,
LPLIPAL2E141,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PUTA3,,,nonlethal,not in model,not in model,,,not in model,,,,,,
lipid5,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ALCD23yi,,,not in model,not in model,not in model,,,not in model,,,,,,
3OAR140_m,,,not in model,not in model,not in model,,,not in model,,,,,,
ORNTACim,,,nonlethal,not in model,not in model,,,not in model,,,,,,
KARA2,,,nonlethal,not in model,not in model,,,not in model,,,,,,
VCOAD,,,not in model,not in model,not in model,,,not in model,,,,,,
FE2tm,,,not in model,not in model,not in model,,,not in model,,,,,,
DRBK,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ABUTt2r,,,not in model,not in model,not in model,,,not in model,,,,,,
5DGLCNR,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_2agpe120_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_ala__D_e,,,not in model,not in model,not in model,,,not in model,,,,,,
PPCOAOm,,,not in model,not in model,not in model,,,not in model,,,,,,
MALT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ASPVALASNt,,,not in model,not in model,not in model,,,not in model,,,,,,
FASm2602,,,not in model,not in model,not in model,,,not in model,,,,,,
LPLIPAL1A161,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PLDPC_OLE_PALM_c,,,not in model,not in model,not in model,,,not in model,,,,,,
FACOAL50t2ppc,,,not in model,not in model,nonlethal,,,nonlethal,,,,,,
FACOAL170_ISO,,,nonlethal,nonlethal,not in model,,,nonlethal,,,,,,
GLYCLm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_murein4p3p_e,,,not in model,not in model,not in model,,,not in model,,,,,,
GM1LIPAabcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
G3PD,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_pg18111Z160_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
CDPDAGS_OLE_PALM,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DM_bm,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DAGAH_OLE_LNA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_EPA_EPA_DHA_PE_11_c,,,not in model,not in model,not in model,,,not in model,,,,,,
ACPPAT181,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HCITS,,,not in model,not in model,not in model,,,not in model,,,,,,
GHMT2r_m,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
7DHFtm,,,not in model,not in model,not in model,,,not in model,,,,,,
APH181,,,not in model,not in model,nonlethal,,,not in model,,,,,,
34HPPYRI,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
GCLDHc,,,not in model,not in model,not in model,,,not in model,,,,,,
GCALDtm,,,not in model,not in model,not in model,,,not in model,,,,,,
acoa_prod6,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
1AGPEAT1829Z12Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SALCHS4FEabcppc,,,not in model,not in model,not in model,,,not in model,,,,,,
DAGK1819Z1819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ACONMT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
RE3040C,,,not in model,not in model,not in model,,,not in model,,,,,,
MOBDabc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PYK3,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
CRETINOLPMTACTc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
AMETt2m,,,not in model,not in model,nonlethal,,,not in model,,,,,,
NTPP11,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
THZPSN,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
3OAR121,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DAGK_OLE_PALM,,,not in model,not in model,not in model,,,nonlethal,,,,,,
THFOR2,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
2AGPGAT120,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SERARGTRPr,,,not in model,not in model,not in model,,,not in model,,,,,,
LNS14DMx,,,not in model,not in model,nonlethal,,,not in model,,,,,,
KAS1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
INSt,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
LALDO3,,,not in model,not in model,not in model,,,not in model,,,,,,
PPPGO4,,,not in model,not in model,nonlethal,,,not in model,,,,,,
GPDDA2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SK_fldox_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
HEPKB2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_prolb_e,,,not in model,not in model,not in model,,,nonlethal,,,,,,
TAGAH16018111Z1819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
SHSL3,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CYTBD,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
LIPAMPL,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HMBZex,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
LPLIPAL1G141,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
2AGPEAT120,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
LPLIPAL2E140,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ACGSm,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_h2o2_e,,,not in model,not in model,not in model,,,not in model,,,,,,
FAS200,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_PALM_PALM_LNA_PC_5_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
DGDGW3DS1839Z12Z15Z1637Z10Z13Z2c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DGDGGH1839Z12Z15Z1627Z10Zc,,,not in model,not in model,not in model,,,not in model,,,,,,
AGPAT180_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PLDAGAT_PALM_PALM_LNA_PE_12_c,,,not in model,not in model,not in model,,,not in model,,,,,,
NTP10,,,not in model,not in model,not in model,,,not in model,,,,,,
TAGAH18111Z1819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
GNNUC,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FECOSTAT_SC,,,not in model,not in model,not in model,,,not in model,,,,,,
TAGAH1801819Z1819Z,,,not in model,nonlethal,not in model,,,nonlethal,,,,,,
PDHm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FRNDPR2r,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FA160COAabcpc,,,not in model,not in model,not in model,,,not in model,,,,,,
dgl_prod4,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DGDGW6DS1829Z12Z160c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
GLPASE2a,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
PLDAGAT16018111Z18111Z1,,,not in model,not in model,not in model,,,not in model,,,,,,
PXMOc,,,not in model,not in model,not in model,,,not in model,,,,,,
PEPPItap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
SK_trnamet_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
5AOPtmt,,,not in model,not in model,not in model,,,not in model,,,,,,
ANNAT,,,not in model,not in model,not in model,,,not in model,,,,,,
L_LACt4r_2,,,nonlethal,not in model,not in model,,,not in model,,,,,,
P5CRx,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MGDGD4DS1829Z12Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
NDP4,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
SPMDt2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
MPOMT,,,not in model,not in model,not in model,,,not in model,,,,,,
3OAR60_m,,,not in model,not in model,not in model,,,not in model,,,,,,
PDH,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
BSORy,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOADAGAT1819Z18111Z18111Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
ALDD20x_1,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PYRt2,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOADAGAT1801819Z18111Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
MI145PK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
HMNO,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_ac_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
CYSTSERex,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PLDPC_STC_GLNA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
CRVS23M24hc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
TYRTA,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
KAS13,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
AGPATACP_OLE_PALM,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACOADAGAT18111Z1819Z18111Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
TMDK1,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FACOAE1839Z12Z15Z,,,not in model,not in model,not in model,,,not in model,,,,,,
MPL,,,not in model,not in model,not in model,,,not in model,,,,,,
FACOAL80,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ECOAR,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
NTD7e,,,not in model,not in model,not in model,,,nonlethal,,,,,,
IDOND,,,not in model,not in model,not in model,,,not in model,,,,,,
PPCOAC,,,not in model,not in model,not in model,,,not in model,,,,,,
BACCL,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
MANAO,,,not in model,not in model,not in model,,,not in model,,,,,,
AASAD3,,,not in model,not in model,not in model,,,not in model,,,,,,
3HAD40_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
L_LACt2r,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOADAGAT1601819Z160,,,not in model,nonlethal,not in model,,,not in model,,,,,,
EX_dsbgox_e,,,not in model,not in model,not in model,,,not in model,,,,,,
PI45BPP_SC,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ANPRT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PIt2m_2,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AGPAT161_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PGP160abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SER_AL,,,not in model,not in model,not in model,,,not in model,,,,,,
DAGK1801819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PSERDm_SCc,,,not in model,not in model,not in model,,,not in model,,,,,,
CPPPGOAN2,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_occoa_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
3OAR40_1c,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ACOADH120_m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
TRPILETRPt,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
ECOAH2,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ACPPAT161,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
KARI_1,,,not in model,not in model,not in model,,,not in model,,,,,,
PAPSR2,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLDPC_LNA_LNA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
FAO240pc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_ps141_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_actn__R_e,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PI35BP5P_SC,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
3HCINNMH,,,not in model,not in model,not in model,,,not in model,,,,,,
L_LACD2cm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ADD,,,not in model,not in model,not in model,,,not in model,,,,,,
MECDPS_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
MI1345PP,,,not in model,nonlethal,nonlethal,,,nonlethal,,,,,,
O2Stm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ETHAPT1819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
2DGULRy,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_HDE_HDE_HDE_PE_13_c,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_pe_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLIPA2G160,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
EX_ps160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_ps120_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MLTG7,,,not in model,not in model,not in model,,,nonlethal,,,,,,
TMPt6,,,not in model,not in model,not in model,,,not in model,,,,,,
LIDOMO,,,not in model,not in model,not in model,,,not in model,,,,,,
LPS2nhs,,,not in model,not in model,not in model,,,not in model,,,,,,
HEXSabc,,,not in model,not in model,not in model,,,not in model,,,,,,
DNTPPA_1,,,not in model,not in model,not in model,,,not in model,,,,,,
PYDXOR,,,nonlethal,not in model,not in model,,,not in model,,,,,,
PPDIMAS,,,not in model,not in model,not in model,,,not in model,,,,,,
IGPS,,,not in model,not in model,not in model,,,nonlethal,,,,,,
NNDPR,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ATSH,,,not in model,not in model,not in model,,,not in model,,,,,,
AKGMAL,,,not in model,not in model,not in model,,,not in model,,,,,,
pi_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
G3PCt,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
FORA,,,not in model,not in model,not in model,,,not in model,,,,,,
PGCM,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PEPCKm,,,not in model,not in model,not in model,,,not in model,,,,,,
DHROm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MLTP2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
LPLIPAL2G181,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_o2_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ETHAPT18111Z1819Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
IPDDI3y,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ETHAPT_HDE_LNA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
MLTHFtm_1,,,not in model,not in model,not in model,,,not in model,,,,,,
r2118,,,not in model,not in model,not in model,,,not in model,,,,,,
HMR_1077,,,not in model,nonlethal,not in model,,,not in model,,,,,,
AGPAT1601819Zhc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HMSH3,,,not in model,not in model,not in model,,,not in model,,,,,,
SQDGW3DS1839Z12Z15Z160c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
pg_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ETFc,,,not in model,not in model,not in model,,,not in model,,,,,,
BPNT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
3HAD100,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DSAT,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
SQD2_181_9,,,not in model,not in model,not in model,,,not in model,,,,,,
ECOAH3_1c,,,not in model,not in model,not in model,,,not in model,,,,,,
RPE,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PCFPTm,,,not in model,not in model,not in model,,,not in model,,,,,,
ALDD3,,,not in model,not in model,not in model,,,nonlethal,,,,,,
GDR,,,not in model,not in model,not in model,,,not in model,,,,,,
OMPDC,,,nonlethal,not in model,not in model,,,not in model,,,,,,
GTHPm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
NDPK6m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PRFGS,,,not in model,not in model,not in model,,,not in model,,,,,,
GALCTND,,,not in model,not in model,not in model,,,not in model,,,,,,
MGDGW3DS1829Z12Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
D_LACDHm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HMR_0188,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
CD2abc1,,,not in model,not in model,not in model,,,not in model,,,,,,
DGSNt,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
MTHFD2i,,,not in model,not in model,nonlethal,,,nonlethal,,,,,,
FUM,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
VALTA,,,nonlethal,nonlethal,not in model,,,nonlethal,,,,,,
FASC120ACP,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
FORtm,,,nonlethal,not in model,not in model,,,not in model,,,,,,
UREAt,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CHOPT_OLE_EPA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
EX_dhap_e,,,not in model,not in model,not in model,,,nonlethal,,,,,,
LCYEc,,,not in model,not in model,not in model,,,not in model,,,,,,
ECOAH4m,,,not in model,not in model,not in model,,,not in model,,,,,,
DGDGGH1829Z12Z1619Zc,,,not in model,not in model,not in model,,,not in model,,,,,,
CLt_m,,,not in model,not in model,not in model,,,not in model,,,,,,
PDHa,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
G5SADs,,,nonlethal,not in model,not in model,,,not in model,,,,,,
HYDAm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FASC161ACP,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
PLA2PE_HDE_HDE_c,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PGSA160,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ACLSa,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLPSA21829Z12Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
GLYCLTt2r,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_cbl2_e,,,not in model,not in model,not in model,,,not in model,,,,,,
RNDR1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ACOADAGAT18111Z1819Z1819Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
MGDGW6DS1829Z12Z1627Z10Z1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PAPA1801819Z,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
GLUabc,,,nonlethal,not in model,not in model,,,not in model,,,,,,
FAO181p_evenc,,,not in model,not in model,not in model,,,not in model,,,,,,
3OAS120_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
