,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,itgo2020,ipbe2019_blood,ipbe2019_liver,iPfal19
T_c_to_r_C00037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,NA,NA,NA,NA
T_c_to_e_C06588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
FAO2,1.0000000000000009,1.000000000000004,NA,NA,NA,NA,0.9991726926539257,0.9991726926539257,NA,NA,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,1.0000000000012281,1.0000000000012281,NA,NA,0.9997390299912361,0.9997390299912361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00037_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999972,NA,NA,NA,NA,NA
T_c_to_e_C00028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA
EXC_BOTH_C04146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
MTHFR3_1,NA,NA,0.9999999999999978,0.9999999999999978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATPt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999968,0.9999999999999984,1.0000000000000022,1.0000000000000009,NA,NA,NA,NA,NA,NA
R01005_TGME49_216540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C05827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999972,NA,NA,NA
EXC_BOTH_C00152_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999954,NA,NA,NA,NA,NA
EXC_BOTH_C16664_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998803,NA,NA,NA,NA,NA
T_c_to_e_C14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PDHcr,1.0000000000000009,1.0000000000000002,0.9999999999999895,0.9999999999999895,0.9999999999999987,0.9999999999999987,1.0000000000000024,1.0000000000000024,0.9999999999999951,0.9999999999999951,NA,NA,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.000000000004758,1.000000000004758,1.0000000000011984,1.0000000000011984,1.0000000000000016,1.0000000000000016,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRTT,1.0000000000000038,1.0000000000000022,NA,NA,0.9999999999999986,0.9999999999999986,1.000000000000002,1.000000000000002,0.999999999999995,0.999999999999995,1.0000000000000857,1.000000000000004,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,1.0000000000012381,1.0000000000012381,1.0000000000000007,1.0000000000000007,1.0000000000000009,1.0000000000000009,0.0,-1.054341427218828e-15,0.0,-5.2763233688712425e-12,0.0,NA,NA,NA,NA,NA,0.9999999999999998
R00451_TGME49_278740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C02992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C16267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PLA2_1_18_2_18_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999993,0.9999999999999993,0.9999999999999987,1.0000000000000018,NA,NA,NA,NA,NA,NA
T_m_to_c_C00272_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
EXC_BOTH_C01118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C09849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PEt_18_2_18_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999986,1.0000000000000004,0.999999999999999,1.0,1.0000000000000018,NA,NA,NA,NA,NA,NA
R00100_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
EXC_BOTH_C05993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R00177_TGME49_240690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R07761_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000013,NA,NA,NA
IDPm,0.9999999999999953,1.0000000000000038,0.9999988026057269,0.9999988026057269,0.9999999999999983,0.9999999999999983,0.9999994686820186,0.9999994686820186,0.9999999999999957,0.9999999999999957,1.000000000000087,0.4000000000000001,1.000000000000001,1.000000000000001,0.9999984645549544,0.9999984645549544,0.9999999999999947,0.9999999999999947,1.0000000000012377,1.0000000000012377,0.9999999999999997,0.9999999999999997,0.9999999999999992,0.9999999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00132_TGME49_297070_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
DSAT_pmtcoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,-1.6473078919970194e-16,NA,NA,NA,NA,NA,NA
ORNTA_1,0.9999999999999961,1.0000000000000007,0.9999999999999969,0.9999999999999969,0.9999999999999994,0.9999999999999994,1.0000000000000016,1.0000000000000016,0.9999999999999946,0.9999999999999946,NA,NA,1.0000000000000009,1.0000000000000009,1.0000000000000007,1.0000000000000007,0.9999999999999977,0.9999999999999977,1.00000000000124,1.00000000000124,1.0000000000000018,1.0000000000000018,1.0000000000000018,1.0000000000000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2aC00037_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999641,0.999999999999797,NA
PGSA161,1.0000000000000009,1.0000000000000002,NA,NA,0.9999999999999991,0.9999999999999991,1.0000000000000016,1.0000000000000016,0.9999999999999961,0.9999999999999961,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993
T_m_to_c_C00030_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
R08980_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000067,NA,NA,NA
EX_pgp1819Z160_e,0.999999999999999,1.0000000000000104,0.9999999999999992,0.9999999999999992,0.9999999999999977,0.9999999999999977,1.0000000000000013,1.0000000000000013,0.9999999999999956,0.9999999999999956,1.0000000000000853,1.0000000000000115,1.0000000000000009,1.0000000000000009,1.000000000000001,1.000000000000001,0.9999999999999983,0.9999999999999983,1.0000000000012375,1.0000000000012375,1.0000000000000029,1.0000000000000029,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2rC03508_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999429,0.9999999999998034,NA
AHCi,0.9999999999999996,0.9999999999999997,0.9999999999999971,0.9999999999999971,1.0000000000000018,1.0000000000000018,1.0000000000000009,1.0000000000000009,0.9999999999999952,0.9999999999999952,1.0000000000000848,1.0000000000000029,1.0000000000000007,1.0000000000000007,0.9999999999999996,0.9999999999999996,1.0000000000000016,1.0000000000000016,1.0000000000012328,1.0000000000012328,1.0000000000000018,1.0000000000000018,0.9999999999999993,0.9999999999999993,0.0,0.0,-8.915696107347337e-16,0.0,2.6686659927541057e-11,NA,NA,NA,NA,NA,1.0000000000000007
ACOADH160_m,0.9999999999998677,1.00000000000002,0.999999999999998,0.999999999999998,0.9999999999999982,0.9999999999999982,1.0000000000000013,1.0000000000000013,0.9999999999999951,0.9999999999999951,NA,0.999999999999996,1.0000000000000013,1.0000000000000013,1.0000000000000004,1.0000000000000004,1.000000000000015,1.000000000000015,1.0000000000012403,1.0000000000012403,1.0000000000000016,1.0000000000000016,0.9999999999999988,0.9999999999999988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMPK3,NA,NA,0.9999999999999895,0.9999999999999895,NA,NA,1.0000000000000024,1.0000000000000024,0.9999999999999951,0.9999999999999951,NA,NA,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999998,NA,NA,1.0000000000011984,1.0000000000011984,1.0000000000000016,1.0000000000000016,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00480_TGME49_227090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
G12MT3,1.0000000000000024,1.0000000000000002,0.9999999999999959,0.9999999999999959,0.9999999999999989,0.9999999999999989,1.0000000000000018,1.0000000000000018,0.9999999999999951,0.9999999999999951,1.000000000000087,1.0000000000004998,1.0000000000000007,1.0000000000000007,0.9999999999999993,0.9999999999999993,0.9999999999999991,0.9999999999999991,1.0000000000012403,1.0000000000012403,1.0000000000000018,1.0000000000000018,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R07767_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000077,NA,1.0000000000000053,0.9999999999998314,0.999999999999679,NA
AOPRc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,0.9999999999999997,0.999999999999999,1.0000000000000004,1.0000000000000018,NA,NA,NA,NA,NA,NA
EX_12dgr141_e,NA,NA,0.999999999999998,0.999999999999998,0.9999999999999981,0.9999999999999981,1.000000000000002,1.000000000000002,0.9999999999999946,0.9999999999999946,NA,NA,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999977
R04960_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,1.0000000000000002,0.9999999999999455,0.0,NA
PLRXR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999947,0.999999999999999,1.0000000000000004,1.0000000000000018,NA,NA,NA,NA,NA,NA
T_c_to_e_C02593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
NTP9,1.0000000000000038,1.0000000000000022,0.9999999999999963,0.9999999999999963,0.9999999999999978,0.9999999999999978,1.0000000000000022,1.0000000000000022,0.9999999999999956,0.9999999999999956,1.000000000000087,NA,NA,NA,1.0000000000000004,1.0000000000000004,1.0,1.0,1.0000000000012348,1.0000000000012348,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGPATCOA16018111Z,NA,NA,0.9999999999999959,0.9999999999999959,0.9999999999999989,0.9999999999999989,1.0000000000000018,1.0000000000000018,0.9999999999999951,0.9999999999999951,1.000000000000087,1.0000000000004998,1.0000000000000007,1.0000000000000007,0.9999999999999993,0.9999999999999993,0.9999999999999991,0.9999999999999991,1.0000000000012403,1.0000000000012403,1.0000000000000018,1.0000000000000018,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_pe18111Z1835Z9Z12Z_e,0.9999999999999974,0.9999999999999912,0.9999999999999992,0.9999999999999992,0.9999999999999987,0.9999999999999987,1.0000000000000018,1.0000000000000018,0.9999999999999952,0.9999999999999952,1.0000000000000857,1.0000000000000082,1.000000000000001,1.000000000000001,1.0000000000000009,1.0000000000000009,1.0000000000000004,1.0000000000000004,1.0000000000012386,1.0000000000012386,1.0000000000000027,1.0000000000000027,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UDPGDC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000848,1.0000000000000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGPATCOA1819Z1819Z,NA,NA,0.9999999999999971,0.9999999999999971,0.9999999999999978,0.9999999999999978,1.0000000000000009,1.0000000000000009,0.9999999999999961,0.9999999999999961,1.0000000000000864,1.0000000000000029,1.0000000000000004,1.0000000000000004,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0000000000012348,1.0000000000012348,1.0000000000000009,1.0000000000000009,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2rC01449_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998556,0.999999999999733,NA
DTPH,NA,NA,0.9999999999999978,0.9999999999999978,NA,NA,NA,NA,0.9999999999999946,0.9999999999999946,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,1.0000000000000024,1.0000000000000024,NA,NA,0.9999999999999982,0.9999999999999982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C06554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
AGPAT160,0.9999999999999957,0.9999999999999953,0.9999999999999978,0.9999999999999978,0.9999999390795896,0.9999999390795896,1.0000000000000009,1.0000000000000009,0.9999999999999946,0.9999999999999946,1.0000000000000866,0.9999999999999977,1.0,1.0,1.0000000000000007,1.0000000000000007,0.9997901322207786,0.9997901322207786,1.0000000000012381,1.0000000000012381,0.9999760695574565,0.9999760695574565,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BFBP,1.0000000000000004,1.00000000000039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dag_pf_16_0_16_0_tr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999986,1.0000000000000004,0.999999999999999,1.0,1.0000000000000018,NA,NA,NA,NA,NA,NA
MOTH2,0.999999999999984,0.9999999999999974,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000848,1.0000000000000029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADPRDP,0.9999999999999957,0.9999999999999953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BC10_new,1.0000000000000009,1.0000000000000002,0.9999999999999895,0.9999999999999895,0.9999999999999987,0.9999999999999987,1.0000000000000024,1.0000000000000024,0.9999999999999951,0.9999999999999951,NA,NA,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.000000000004758,1.000000000004758,1.0000000000011984,1.0000000000011984,1.0000000000000016,1.0000000000000016,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R04958_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,-1.4380163726457333e-15,0.9999999999999455,0.9999999999995846,NA
T_c_to_r_C00280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999989,NA,NA,NA
EXC_BOTH_C03785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R01714_TGME49_201380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
disulfide_protein_ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
R02237_TGME49_271350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C11924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
3HAD120,0.999999999999996,1.0000000000000049,0.9999999999999969,0.9999999999999969,0.9999999999999994,0.9999999999999994,1.0000000000000016,1.0000000000000016,0.9999999999999946,0.9999999999999946,NA,NA,1.0000000000000009,1.0000000000000009,1.0000000000000007,1.0000000000000007,0.9999184299707228,0.9999184299707228,1.00000000000124,1.00000000000124,1.0000000000000018,1.0000000000000018,0.9999996992291194,0.9999996992291194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C01449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R00999_TGME49_312930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R01220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R08281_TGME49_311780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PLA2_1_18_1_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999993,0.9999999999999993,0.9999999999999987,1.0000000000000018,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
ACHBS,NA,NA,0.9999999999999978,0.9999999999999978,NA,NA,NA,NA,NA,NA,1.0000000000000866,0.9999999999999979,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R07389_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,NA,0.9999999999999337,0.9999999999996603,NA
Tc2nC00080_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999429,0.9999999999998034,NA
KAS5,1.0000000000000013,0.9999999999999999,0.9999999999999969,0.9999999999999969,0.9999999999999978,0.9999999999999978,1.0000000000000009,1.0000000000000009,0.9999999999999956,0.9999999999999956,1.0000000000000848,1.0000000000000029,1.000000000000001,1.000000000000001,1.0000000000000018,1.0000000000000018,1.0000000000000002,1.0000000000000002,1.0000000000012328,1.0000000000012328,1.0000000000000018,1.0000000000000018,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRTT2,NA,NA,NA,NA,NA,NA,1.0000000000000009,1.0000000000000009,0.9999999999999956,0.9999999999999956,1.0000000000000848,1.0000000000000029,1.000000000000001,1.000000000000001,NA,NA,NA,NA,1.0000000000012328,1.0000000000012328,1.0000000000000004,1.0000000000000004,0.999999999999527,0.999999999999527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C01639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R04430_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999658,0.9999999999997479,NA
FORtmi,NA,NA,0.9999999999999963,0.9999999999999963,0.9999999999999983,0.9999999999999983,1.000000000000001,1.000000000000001,0.9999999999999951,0.9999999999999951,NA,NA,1.000000000000001,1.000000000000001,0.9999999999999991,0.9999999999999991,0.9999999999999947,0.9999999999999947,1.0000000000012377,1.0000000000012377,0.9999999999999997,0.9999999999999997,0.9999999999999992,0.9999999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R07384_TGME49_257510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C16387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R01090_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
T_c_to_e_C00242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,0.9999999999999996,NA,NA,NA
R00465_TGME49_214760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
