,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,iPfal19
R02038_TGME49_310280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
CO2tmt,NA,NA,-2.039409505417171e-15,-2.039409505417171e-15,0.0,0.0,0.0,0.0,-3.444774945206651e-16,-3.444774945206651e-16,NA,NA,0.0,0.0,5.0534422977073144e-11,5.0534422977073144e-11,-2.3027069490447266e-16,-2.3027069490447266e-16,0.0,0.0,0.0,0.0,5.787186117128473e-12,5.787186117128473e-12,NA,NA,NA,NA,NA,NA,NA,1.0000000000000009
EXC_BOTH_C11572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_4abz_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA
R00187_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000446,NA,NA
AMPPT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002
R09419_TGME49_205350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
3OAS120c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999968559936544,0.9999968559936502,0.9999968560026031,0.9999968559936525,0.9999968559936524,NA,NA,NA
SMPD3pfg_18_1_18_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999947,1.0000000000000022,0.9999999999999997,0.9999999999999996,1.0000000000000022,NA,NA,NA
EXC_BOTH_C18216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DOLDPP_pf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998
VALTA,1.000000000000002,1.0000000000000004,0.9999999999999986,0.9999999999999986,1.0000000000000036,1.0000000000000036,NA,NA,1.000000000000002,1.000000000000002,NA,NA,0.0,0.0,1.0000000000000069,1.0000000000000069,1.000000000001929,1.000000000001929,1.0000000000000484,1.0000000000000484,0.9999999999999999,0.9999999999999999,0.9999999999999966,0.9999999999999966,1.000000000000001,0.9999999999999992,0.9999999999999988,1.0,1.0000000000000024,NA,NA,1.0000000000000004
EXC_BOTH_C11832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00926_EXP_2_TGME49_232580_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ACONTbm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998985,0.9999999999999978,1.0000000000005271,0.9999999999999999,1.0000000000000016,NA,NA,NA
R02016_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
EXC_BOTH_C05674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_G00008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R03066_TGME49_259550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
FACOAL204i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.942373424070924e-18,0.0,-5.863078743784357e-30,0.0,-1.9892494174937315e-16,NA,NA,NA
R08218_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
EXC_BOTH_C05998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ACPPAT120,1.0,0.9999999999999986,0.999999999999999,0.999999999999999,1.0000000000000009,1.0000000000000009,1.0000000000000018,1.0000000000000018,1.0000000000000007,1.0000000000000007,NA,NA,0.9999999999999997,0.9999999999999997,1.000000000000007,1.000000000000007,1.0000000000000027,1.0000000000000027,1.0000000000000404,1.0000000000000404,1.0,1.0,1.0000000000000044,1.0000000000000044,NA,NA,NA,NA,NA,NA,NA,NA
EX_sulfac_e,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,1.0000000000000016,0.9999999999999993,NA,NA,NA,NA,0.9999999999999962,0.9999999999999962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00931_TGME49_263130_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R03220_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000002,NA,NA
R07762_EXP_2_TGME49_294820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
GLUTRS_Glnc,1.0000000000000004,1.0000000000000036,1.0000000000000004,1.0000000000000004,NA,NA,0.9999999999999991,0.9999999999999991,1.000000000000001,1.000000000000001,NA,NA,0.9999999999999999,0.9999999999999999,1.0000000000000033,1.0000000000000033,NA,NA,1.0000000000000173,1.0000000000000173,0.9999999999999996,0.9999999999999996,0.9999999999999353,0.9999999999999353,NA,NA,NA,NA,NA,NA,NA,NA
R00187_TGME49_320120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DAGK_OLE_PALM,0.9999999999999997,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000018,0.9999999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2Stm,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000016,1.0000000000000016,0.9999999999999983,0.9999999999999983,1.0000000000000002,1.0000000000000002,NA,NA,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999977
TAGAH1801819Z160,1.0,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999997,0.999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00387_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
ACOADH2,1.0,1.0000000000000668,NA,NA,NA,NA,0.0,0.0,1.410963531694747e-15,1.410963531694747e-15,NA,NA,2.3536772792468784e-16,2.3536772792468784e-16,NA,NA,NA,NA,1.07753179583274e-15,1.07753179583274e-15,-1.2262879694666015e-15,-1.2262879694666015e-15,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C05266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00451_TGME49_278740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
SK_trnasecys_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
pc_prod,NA,NA,0.9999999999999996,0.9999999999999996,1.0000000000000007,1.0000000000000007,0.9999999999999991,0.9999999999999991,1.0000000000000004,1.0000000000000004,NA,NA,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992
EXC_BOTH_C00019_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000001088,NA,NA
MCOATA_ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998
THRTRS,1.000000000000002,1.0000000000000004,0.0,0.0,-3.5749780427074603e-14,-3.5749780427074603e-14,0.0,0.0,4.601298141263444e-16,4.601298141263444e-16,1.000000000000001,0.9999999999999966,2.0781480382784194e-17,2.0781480382784194e-17,-1.5384053093485132e-15,-1.5384053093485132e-15,8.727914622777489e-16,8.727914622777489e-16,-2.895983649772886e-14,-2.895983649772886e-14,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,-7.877063911018049e-16
EXC_BOTH_C15498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
CYSTL,1.0000000000000002,0.9999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_gdp_e,NA,NA,NA,NA,NA,NA,0.5016807722229967,0.5016807722229967,0.8077402097864456,0.8077402097864456,NA,NA,0.8190867678179669,0.8190867678179669,NA,NA,NA,NA,0.5015783414294627,0.5015783414294627,0.806272455702065,0.806272455702065,0.8154105109994246,0.8154105109994246,NA,NA,NA,NA,NA,NA,NA,NA
I4FE4ST,0.9999999999999998,1.0000000000000002,0.9999999999999979,0.9999999999999979,1.000000000000001,1.000000000000001,0.9999999999999991,0.9999999999999991,0.9999999999999988,0.9999999999999988,1.0000000000000024,1.0000000000000004,0.999999999999999,0.999999999999999,1.000000000000012,1.000000000000012,1.0000000000000162,1.0000000000000162,1.0000000000000329,1.0000000000000329,0.9999999999999999,0.9999999999999999,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA
R00351_TGME49_268890_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R02111_TGME49_310670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R01440_TGME49_318310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C05198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
NADK1,NA,NA,NA,NA,NA,NA,-5.941624208733105e-28,-5.941624208733105e-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R04386_EXP_3_TGME49_221320_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
BC10_new,0.9999999999999963,1.0000000000000007,1.0000000000000016,1.0000000000000016,1.0000000000000013,1.0000000000000013,0.9999999999999983,0.9999999999999983,0.9999999999999991,0.9999999999999991,NA,NA,1.0000000000000007,1.0000000000000007,1.0000000000000093,1.0000000000000093,0.9999999999999966,0.9999999999999966,1.0000000000000413,1.0000000000000413,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
HDSc,1.0,0.9999999999999986,1.0000000000000009,1.0000000000000009,1.000000000000001,1.000000000000001,0.9999999999999991,0.9999999999999991,1.000000000000001,1.000000000000001,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000078,1.0000000000000078,0.9999999999999974,0.9999999999999974,1.0000000000000115,1.0000000000000115,0.9999999999999993,0.9999999999999993,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA
ACOADAGAT1601819Z180,1.0000000000000002,1.0000000000000004,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999974,0.9999999999999974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C03263_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
EXC_BOTH_C01635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
UPPDC1_ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000018
HXPRTr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992,0.9999999999999989,0.9999999999999978,0.9999999999999999,1.0000000000000009,NA,NA,NA
CYSt2r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007
ACOAD10m,1.0,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C16162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_cdpdddecg_e,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000016,1.0000000000000016,0.9999999999999983,0.9999999999999983,1.0000000000000002,1.0000000000000002,NA,NA,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999977
Stress_protein_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
NADPHQR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACOADAGAT1801819Z1845Z9Z12Z15Z,1.0000000000000002,1.0000000000000004,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999974,0.9999999999999974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R07763_EXP_2_TGME49_226300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
NAPRT,0.9999999999999998,1.0,1.000000000000077,1.000000000000077,1.0000000000000007,1.0000000000000007,0.9999999999999994,0.9999999999999994,1.0000000000000004,1.0000000000000004,NA,NA,0.9999999999999999,0.9999999999999999,1.0000000000000193,1.0000000000000193,0.9999999999999977,0.9999999999999977,1.0000000000000395,1.0000000000000395,0.9999999999999993,0.9999999999999993,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA
DMHPTCRNCPT2,NA,0.999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PLA2PE_STC_STC_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993
EXC_BOTH_C14144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DGTCY,1.0,1.0000000000000002,NA,NA,NA,NA,NA,NA,0.9999999999999987,0.9999999999999987,1.0000000000000184,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACOAD1z,1.0000000000000044,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCCbim,0.9999999999999992,1.0000000000000013,0.9999999999999976,0.9999999999999976,0.999999999999992,0.999999999999992,1.0000000000000004,1.0000000000000004,0.999999999999999,0.999999999999999,NA,NA,1.0000000000000004,1.0000000000000004,1.0000000000000062,1.0000000000000062,0.9999999999999968,0.9999999999999968,1.0000000000000482,1.0000000000000482,1.000000000000002,1.000000000000002,0.9999999999999514,0.9999999999999514,NA,NA,NA,NA,NA,NA,NA,NA
PYK5,0.9999999999999998,1.0000000000000024,1.0000000000000002,1.0000000000000002,1.0000000000000018,1.0000000000000018,0.9999999999999993,0.9999999999999993,1.0000000000000007,1.0000000000000007,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000095,1.0000000000000095,0.9999999999999977,0.9999999999999977,1.0000000000000333,1.0000000000000333,0.999999999999999,0.999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
3HAD60c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999996855993655,0.9999968559936502,0.9999968560026031,0.9999968559936525,0.9999968559936524,NA,NA,NA
R00236_TGME49_266640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C16617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_G00146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DOLP12ter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007,0.9999999999999993,0.9999999999999988,1.0,1.0000000000000018,NA,NA,NA
EXC_BOTH_C05747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C05752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00422_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999999,NA,NA
2AGPEAT141,1.0000000000001414,1.0000000000000009,0.9999999999999981,0.9999999999999981,1.0000000000000004,1.0000000000000004,0.999999999999999,0.999999999999999,0.9999999999999993,0.9999999999999993,1.0000000000000022,0.9999999999999974,0.9999999999999982,0.9999999999999982,1.000000000000008,1.000000000000008,0.9999999999999972,0.9999999999999972,1.0000000000000493,1.0000000000000493,1.0000000000000007,1.0000000000000007,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA
R01324_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
R05688_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
PI35BP5P_SC,0.9999999999999998,1.0,1.000000000000077,1.000000000000077,1.0000000000000007,1.0000000000000007,0.9999999999999994,0.9999999999999994,1.0000000000000004,1.0000000000000004,1.0000000000000184,0.9999999999999997,0.9999999999999999,0.9999999999999999,1.0000000000000193,1.0000000000000193,0.9999999999999977,0.9999999999999977,1.0000000000000395,1.0000000000000395,0.9999999999999993,0.9999999999999993,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_r_C00040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
GLS2,NA,NA,1.0000000000000036,1.0000000000000036,NA,NA,0.9999999999999991,0.9999999999999991,NA,NA,NA,0.9995378326424325,NA,NA,1.0000000000000084,1.0000000000000084,NA,NA,1.0000000000000395,1.0000000000000395,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA
R01969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
HPROym,NA,NA,NA,NA,NA,NA,7.030907521518325e-16,7.030907521518325e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000041,1.000000000000041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDIPT18111Z160,1.0,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000018,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R04952_TGME49_293590_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
G12MT3,1.0,1.0000000000000004,1.0000000000000013,1.0000000000000013,1.0000000000000016,1.0000000000000016,0.9999999999999983,0.9999999999999983,0.999999999999999,0.999999999999999,1.0000000000000018,0.9999999999999993,1.0000000000000009,1.0000000000000009,1.0000000000000013,1.0000000000000013,0.9999999999999977,0.9999999999999977,1.0000000000000417,1.0000000000000417,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
