,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,itgo2020,ipbe2019_blood,ipbe2019_liver,iPfal19
C22STDSx,1.0000000000000027,1.0000000000000004,NA,NA,NA,NA,0.9999999999999998,0.9999999999999998,0.9999999999999993,0.9999999999999993,NA,NA,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,0.9999999999999947,0.9999999999999947,0.9999999999999979,0.9999999999999979,0.9999999999999981,0.9999999999999981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00036_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999972,NA,NA,NA,NA,NA
EXC_BOTH_C00311_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999966,NA,NA,NA,NA,NA
T_m_to_c_C00001_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999717,NA,NA,NA
EX_mg2_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999987,1.0,1.0000000000000002,1.0000000000000013,NA,NA,NA,NA,NA,NA
R07758_TGME49_205350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R08310_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000067,NA,NA,NA
R07763_EXP_2_TGME49_226300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_a_to_c_C05841_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
DHROm,1.0000000000000007,1.0000000000000027,0.9999999999999998,0.9999999999999998,0.9999999999999993,0.9999999999999993,1.0000000000000002,1.0000000000000002,0.9999999999999994,0.9999999999999994,NA,NA,1.0000000000000007,1.0000000000000007,0.9999999999999991,0.9999999999999991,1.000000000000001,1.000000000000001,0.9999999999999966,0.9999999999999966,0.9999999999999982,0.9999999999999982,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NDPK1,0.9999999999999954,0.9989589326957703,0.9999999999999967,0.9999999999999967,1.0000000000000013,1.0000000000000013,0.9999999999999956,0.9999999999999956,0.9999999999999994,0.9999999999999994,0.9999999999999256,0.9999999999999909,1.0000000000000007,1.0000000000000007,0.9999999999999989,0.9999999999999989,0.9999999999998931,0.9999999999998931,0.9999879012311695,0.9999879012311695,0.9969269021397471,0.9969269021397471,0.9999999999999977,0.9999999999999977,1.0000000000000502,1.000000000000004,0.999999999999999,0.9999999999994965,1.0000000000000149,NA,NA,NA,NA,NA,0.9999999999999987
SBPP1,NA,NA,NA,NA,0.9999999999999948,0.9999999999999948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_chsterol_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999999,0.9999999999999994,0.9999999999999989,1.0000000000000024,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,-1.1203894602559538e-15,NA,NA,NA
Tc2eC00049_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999937,0.9999999999996746,NA
EXC_BOTH_C00048_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA,NA,NA,NA
Tc2eC00123_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999455,2.4783717050654438e-18,NA
LPEH2055Z8Z11Z14Z17Z_sn1_c,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HPROa,0.999999999999996,1.000000000000001,NA,NA,NA,NA,0.9999999999999992,0.9999999999999992,0.9999999999999994,0.9999999999999994,NA,NA,0.999999999999999,0.999999999999999,NA,NA,NA,NA,0.9999999999999969,0.9999999999999969,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAGAH_pf_18_0_18_0_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000029,0.9999999999999993,0.9999999999999987,0.9999999999999997,1.0000000000000044,NA,NA,NA,NA,NA,NA
T_c_to_e_C05757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PPS,NA,NA,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00851_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,0.9999999999999989,0.999999999999977,0.9999999999996767,NA
R05980_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999989,NA,NA,NA
Tc2mC00022_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998993,0.9999999999996628,NA
T_a_to_c_C00248_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
DESAT18_2,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000002,0.9999999999999993,0.9999999999999993,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007
PCD6DS_STC_GLNA_sn2_c,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UMPKm,0.9999999999999959,1.0000000000000022,0.9999999999999996,0.9999999999999996,1.0000000000000004,1.0000000000000004,0.9999999999999998,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.999999999999925,0.9999999999999899,1.0000000000000002,1.0000000000000002,1.0000000000000078,1.0000000000000078,0.9999999999999994,0.9999999999999994,0.9999999999999964,0.9999999999999964,0.9999999999999993,0.9999999999999993,0.9999999999999984,0.9999999999999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00939_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,1.0000000000000002,0.999999999999974,0.9999999999996421,NA
EXC_BOTH_C01762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999979,NA,NA,NA
EXCbothC00060_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999988,0.9999999999996947,NA
T_c_to_e_C00127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,0.9999999999999993,NA,NA,NA
IPDDI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992,1.0000000000000009,0.9999999999999987,1.0000000000000002,0.9999999999999987,NA,NA,NA,NA,NA,NA
GM1LIPAabcppc,0.9999999999999981,1.0,0.9999999999999988,0.9999999999999988,1.0000000000000004,1.0000000000000004,0.999999999999997,0.999999999999997,1.0000000000000007,1.0000000000000007,0.9999999999999268,0.999999999999984,0.9999999999999999,0.9999999999999999,0.9999999999999987,0.9999999999999987,0.9999999999999989,0.9999999999999989,0.9999999999999892,0.9999999999999892,1.000000000000008,1.000000000000008,0.9999999999999988,0.9999999999999988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXCbothC03172_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999988,0.9999999999996947,NA
MQN4tm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000018,0.9999999999998908,0.9999999999999984,1.0000000000000004,1.0000000000000024,NA,NA,NA,NA,NA,NA
T_c_to_m_C00022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,NA,NA,NA,NA
R02239_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993,NA,NA,NA
FECOSTESTH_SC,NA,NA,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999999,1.0000000000000009,1.0000000000000009,1.0000000000000833,1.0000000000000833,NA,NA,NA,NA,0.9999999999999992,0.9999999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2aC00256_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999016,0.9999999999996838,NA
R08639_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.9999999999999286,0.9999999999996138,NA
PPPGO4,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,0.9999999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999982,0.9999999999999982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DGDGD4DS1819Z1634Z7Z10Zc,1.000000000000002,1.0,0.9999999999999983,0.9999999999999983,0.9999999999999998,0.9999999999999998,0.9999999999999979,0.9999999999999979,0.9999999999999987,0.9999999999999987,NA,NA,1.0,1.0,1.0000000000000009,1.0000000000000009,0.9999999999999958,0.9999999999999958,0.9999999999999959,0.9999999999999959,0.9999999999999983,0.9999999999999983,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lipid4,NA,NA,0.9999999999999993,0.9999999999999993,0.9984581788111458,0.9984581788111458,0.999999999999999,0.999999999999999,0.9999999999999997,0.9999999999999997,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,1.000000000000001,1.000000000000001,0.9915247986853163,0.9915247986853163,0.9821187409380921,0.9821187409380921,0.9846326458480688,0.9846326458480688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9945206425228932
LPLIPAL1G160,NA,NA,NA,NA,1.0000000000000038,1.0000000000000038,0.9999999999999992,0.9999999999999992,0.9999999999999958,0.9999999999999958,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993
EXC_BOTH_C05692_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA
EXC_BOTH_C01246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
HACD1i,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000193,1.0000000000000193,0.9999999999999322,1.0000000000000107,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999982,0.9999999999999982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00115_EXP_2_TGME49_246920_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R05907_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
EXCbothC15586_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999544,0.9999999999997596,NA
EXC_BOTH_C03221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXC_BOTH_C00186_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA
T_c_to_e_C00311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999879,1.0,0.9999999999999997,NA,NA,NA
dgl_prod7,1.0000000000000033,1.000000000000004,0.9986220762555179,0.9986220762555179,0.9993938518162471,0.9993938518162471,0.9995705379733026,0.9995705379733026,0.9994898938307684,0.9994898938307684,0.9999999999999244,0.9999999999999881,0.9994918629682988,0.9994918629682988,0.9999999999999991,0.9999999999999991,1.0,1.0,0.9999999999999893,0.9999999999999893,0.9941857285669486,0.9941857285669486,0.993071246050163,0.993071246050163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992
T_c_to_e_C05726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA,NA,NA,NA
T_c_to_e_C05984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,NA,NA,NA,NA,NA
EX_2agpe180_e,NA,NA,0.9999999999999969,0.9999999999999969,1.0,1.0,0.9999983119652319,0.9999983119652319,0.9999999999999991,0.9999999999999991,NA,NA,0.9999952089297355,0.9999952089297355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999996
R08183_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000013,NA,NA,NA
ACTD,0.9999999999999947,1.0000000000000058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCBTS,0.9999999999999947,1.0000000000000058,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999236,0.9999999999999848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01055_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA,0.9999999999998935,0.9999999999995777,NA
R01665_TGME49_257740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EXCbothC00288_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999427,0.9999999999999217,NA
CLPNS180,0.9999999999999974,1.0000000000000013,0.9999999999999996,0.9999999999999996,1.0000000000000002,1.0000000000000002,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000013,1.0000000000000013,1.0000000000000007,1.0000000000000007,NA,NA,0.999999999999999,0.999999999999999,0.9999999999999984,0.9999999999999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KAS_HP,1.0000000000000033,1.0000000000000007,0.9999999999999979,0.9999999999999979,NA,NA,NA,NA,NA,NA,0.9999999999999236,0.9999999999999959,0.9999999999999997,0.9999999999999997,0.9999999999999982,0.9999999999999982,NA,NA,NA,NA,NA,NA,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Htmt,NA,NA,0.9685057466096352,0.9685057466096352,0.9999999999999987,0.9999999999999987,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999997,NA,NA,0.9999999999999997,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000022
R00127_TGME49_233400_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
tRNAAsn_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000037,0.9999999999997721,NA
R00094_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,1.0,1.0,NA
T_c_to_m_C00048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,NA,NA,NA,NA,NA
R07105_TGME49_311780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R00830_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999999,NA,0.9999999999999997,0.9999999999999083,1.353439602063014e-17,NA
T_c_to_e_C11435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
CO2t,NA,NA,0.8478507321883029,0.8478507321883029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8601731476995694,0.8601731476995694,0.6926024439501305,0.6926024439501305,NA,NA,NA,NA,NA,NA,1.0000000000000002,0.9999999999999999,1.0000000000000004,1.0000000000000002,1.0000000000000013,NA,NA,NA,NA,NA,1.000000000000001
EXC_BOTH_C05747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
PGSA120,1.0000000000000528,1.0000000000000502,NA,NA,1.0000000000000018,1.0000000000000018,0.9999999999999994,0.9999999999999994,0.9999999999999958,0.9999999999999958,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,0.9999999999999979,0.9999999999999979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993
T_a_to_c_C00387_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999991,NA,NA,NA
FPGS6m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C04079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0,0.9999999999999997,NA,NA,NA
T_m_to_c_C05805_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999999,NA,NA,NA
R00409_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
LPLPS1AGPE1829Z12Z,0.9999999999999989,1.0,0.9999999999999992,0.9999999999999992,1.0,1.0,1.0000000000000013,1.0000000000000013,0.999999999999999,0.999999999999999,NA,NA,1.0000000000000009,1.0000000000000009,1.0,1.0,1.0000000000000016,1.0000000000000016,0.9999999999999966,0.9999999999999966,0.9999999999999996,0.9999999999999996,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00885_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.22766779097618664,0.22829153834866178,NA
R00999_TGME49_312930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
CRNDCAL2,0.9999999999999969,0.9999999999999998,NA,NA,NA,NA,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999969,0.9999999999999969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C11437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EX_mn2_e,0.9999999999999885,1.0000000000000013,0.9999999999999992,0.9999999999999992,1.0000000000000004,1.0000000000000004,0.9999999999999998,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999257,0.9999999999999879,0.9999999999999999,0.9999999999999999,0.9999999999999991,0.9999999999999991,0.9999999999999991,0.9999999999999991,0.9999999999999968,0.9999999999999968,0.9999999999999996,0.9999999999999996,0.9999999999999978,0.9999999999999978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tRNAHis_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000037,0.9999999999997721,NA
T_c_to_e_C15805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA,NA,NA,NA
T_a_to_c_C00073_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,8.668539257365276e-16,NA,NA,NA
R09286_TGME49_266640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
