,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,iPfal19
MCBTS,0.9999999999998583,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999987,1.0000000000000182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGL,NA,NA,NA,NA,0.9999999999999983,0.9999999999999983,0.9999999999999988,0.9999999999999988,0.9999999999999996,0.9999999999999996,NA,NA,1.0000000000000018,1.0000000000000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,0.9999999999999983,0.9999999999999963,1.0000000000000004,1.0000000000000002,NA,NA,0.9999999999999624
AMPTASECG,0.9999999999998568,0.9999999999999988,0.9999999999999981,0.9999999999999981,0.9999999999999978,0.9999999999999978,0.9999999999999989,0.9999999999999989,1.0000000000000002,1.0000000000000002,0.9981201069341136,0.9997063259077151,0.9999999999999998,0.9999999999999998,0.9993368463025114,0.9993368463025114,1.0000000000019602,1.0000000000019602,1.0000000000000469,1.0000000000000469,0.9999999999999638,0.9999999999999638,0.9999999999999016,0.9999999999999016,NA,NA,NA,NA,NA,NA,NA,NA
ZYMSTt,0.9999999999998588,0.9999999999999991,1.0000000000000007,1.0000000000000007,0.9999999999999999,0.9999999999999999,NA,NA,1.0000000000000004,1.0000000000000004,0.9999999999999981,1.00000000000002,0.9999999999999986,0.9999999999999986,0.9999999999999931,0.9999999999999931,1.0000000000019706,1.0000000000019706,NA,NA,0.9999999999999664,0.9999999999999664,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA
DCTPD,0.9999999999998568,1.0000000000000007,NA,NA,0.9999999999999988,0.9999999999999988,0.9999999999999986,0.9999999999999986,1.0000000000000002,1.0000000000000002,0.9999999999999987,1.0000000000000184,1.0000000000000018,1.0000000000000018,0.9999999999999746,0.9999999999999746,NA,NA,NA,NA,0.9999999999999666,0.9999999999999666,1.0000000000000027,1.0000000000000027,1.0,0.9999999999999992,0.9999999999999988,1.0000000000000009,1.000000000000001,NA,NA,0.9984687031172196
T_m_to_c_C00435_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
RNDR1,0.9999999999998571,0.9999999999999986,1.0000000000000064,1.0000000000000064,0.9999999999999986,0.9999999999999986,0.9999999999999996,0.9999999999999996,1.000000000000001,1.000000000000001,0.999999999999998,1.0000000000000195,0.9999999999999979,0.9999999999999979,0.9999999999999959,0.9999999999999959,1.000000000001973,1.000000000001973,1.0000000000000087,1.0000000000000087,0.9999999999999659,0.9999999999999659,1.0000000000000004,1.0000000000000004,0.9999999999999996,1.0000000000000002,0.9999999999999958,1.0000000000000002,1.0000000000000016,NA,NA,0.0
EX_4abz_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA
PPM,0.9999999999998571,0.9999999999999986,0.9999999999999989,0.9999999999999989,0.9989045804507215,0.9989045804507215,0.9988121132699898,0.9988121132699898,0.9987974963477336,0.9987974963477336,0.999999999999998,1.0000000000000195,0.9988255487897836,0.9988255487897836,0.9999999999999929,0.9999999999999929,1.00000000000197,1.00000000000197,1.0000000000000027,1.0000000000000027,0.9999999999999638,0.9999999999999638,0.9858501389832633,0.9858501389832633,0.7597817371064516,0.759781737106451,0.7550389278657595,0.7597817371064539,0.7550389278535174,NA,NA,0.9922438693115487
FACOAL180t2pp_ap,NA,NA,NA,NA,0.9999999999999912,0.9999999999999912,0.9999999999999982,0.9999999999999982,1.0000000000000007,1.0000000000000007,NA,NA,0.9999999999999986,0.9999999999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999624
CD2abc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03651_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,NA
NTD2,0.9999999999998578,0.9999999999999992,1.0000000000000049,1.0000000000000049,0.9999999999999931,0.9999999999999931,0.9999999999999979,0.9999999999999979,1.0000000000000007,1.0000000000000007,0.9999999999999977,1.0000000000000193,0.9999999999999998,0.9999999999999998,0.9999999999999932,0.9999999999999932,1.00000000000197,1.00000000000197,0.9999999999999948,0.9999999999999948,0.9999999999999727,0.9999999999999727,1.0000000000000029,1.0000000000000029,NA,NA,NA,NA,NA,NA,NA,0.9999999999999623
R05970_TGME49_268340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
CTPtm,0.9999999999998588,0.9999999999999991,0.999999999999999,0.999999999999999,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,0.9999999999999981,1.0000000000000222,0.9999999999999998,0.9999999999999998,0.9999999999999947,0.9999999999999947,1.0000000000019698,1.0000000000019698,NA,NA,NA,NA,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C15815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
G3PAT161,0.9999999999998571,0.9999999999999986,0.0,0.0,0.9999999999999984,0.9999999999999984,1.0000000000000013,1.0000000000000013,1.0000000000000002,1.0000000000000002,NA,NA,0.9999999999999996,0.9999999999999996,0.0,0.0,9.100701035007646e-11,9.100701035007646e-11,0.0,0.0,-1.5636779690921903e-12,-1.5636779690921903e-12,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
HGPHT,NA,NA,0.9999999999999984,0.9999999999999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999995,0.999999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03658_TGME49_205710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00014_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
R01126_TGME49_239620_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
G3PSabcppc,0.9999999999998408,0.9999999999999983,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.423233043952045e-16,-3.423233043952045e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_seln_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999635
ATPS1,0.9999999999998571,0.9999999999999981,0.999999999999999,0.999999999999999,0.9999999999999998,0.9999999999999998,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.999999999999998,1.0000000000000193,0.9999999999999991,0.9999999999999991,0.9999999999999956,0.9999999999999956,1.0000000000019722,1.0000000000019722,0.9999999999999969,0.9999999999999969,0.9999999999999727,0.9999999999999727,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA
R09372_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
T_c_to_e_C00681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
GLUNm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9995813083796472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARMT,0.9999999999998588,0.9999999999999991,0.999999999999999,0.999999999999999,1.0000000000000004,1.0000000000000004,0.9999999999999994,0.9999999999999994,1.000000000000002,1.000000000000002,0.9999999999999981,1.0000000000000222,0.9999999999999998,0.9999999999999998,0.9999999999999947,0.9999999999999947,1.0000000000019698,1.0000000000019698,0.9999999999999929,0.9999999999999929,0.9999999999999575,0.9999999999999575,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,1.0,NA
DRPAr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007,0.9999999999999993,0.9999999999999988,1.0,1.0000000000000018,NA,NA,NA
T_c_to_a_C00079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999916,NA,NA
EXC_BOTH_C00234_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999672,NA,NA
R01325_TGME49_226730_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ECOAH1m,0.9999999999998576,0.9999999999999981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0,NA
T_c_to_e_C00673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
CHLPCTD,0.9999999999998572,0.9999999999999996,6.71508476696082e-16,6.71508476696082e-16,-6.8422347652617e-17,-6.8422347652617e-17,6.1671907380888336e-15,6.1671907380888336e-15,1.6877999965625482e-15,1.6877999965625482e-15,0.999999999999999,1.0000000000000153,2.0262878987074812e-16,2.0262878987074812e-16,0.9999999999999906,0.9999999999999906,1.0000000000019758,1.0000000000019758,1.0000000000000018,1.0000000000000018,0.9999999999999668,0.9999999999999668,1.000000000000003,1.000000000000003,5.523579540210959e-15,-1.858496672962225e-14,-1.306706762931577e-16,0.0,7.03377247122054e-17,NA,NA,0.2341065243281576
EX_2agpe180_e,NA,NA,0.9997809377939999,0.9997809377939999,0.9999999999999988,0.9999999999999988,0.9999999999999989,0.9999999999999989,0.9999999999999999,0.9999999999999999,NA,NA,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999635
T_c_to_e_C18075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R10126_TGME49_226300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C06424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
3HAD80c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999996855993655,0.9999968559936502,0.9999968560026031,0.9999968559936525,0.9999968559936524,NA,NA,NA
R00762_TGME49_247510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
TAGAH16018111Z1845Z9Z12Z15Z,0.9999999999998587,0.9999999999999973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C05545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_ca2_e,0.9999999999998568,0.9999999999999991,0.9999999999999981,0.9999999999999981,1.0000000000000158,1.0000000000000158,0.9999999999999986,0.9999999999999986,1.0000000000000007,1.0000000000000007,0.9999999999999909,1.0000000000000155,0.9999999999999926,0.9999999999999926,0.9999999999999938,0.9999999999999938,1.000000000001972,1.000000000001972,0.9999999999999948,0.9999999999999948,0.9999999999999514,0.9999999999999514,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA
GTPCI_1,0.9999999999998569,0.9999999999999981,0.999999999999999,0.999999999999999,0.9999999999999998,0.9999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999956,0.9999999999999956,1.0000000000019722,1.0000000000019722,1.809728881560992e-15,1.809728881560992e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R02029_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
R04989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
trna_ile,NA,NA,-8.69158892582247e-15,-8.69158892582247e-15,0.0,0.0,1.2431728779329682e-15,1.2431728779329682e-15,0.0,0.0,NA,NA,-5.719664898544208e-13,-5.719664898544208e-13,-6.604534268085092e-14,-6.604534268085092e-14,-1.2226435493043187e-14,-1.2226435493043187e-14,2.229729879332741e-16,2.229729879332741e-16,0.0,0.0,-5.4857818422728915e-15,-5.4857818422728915e-15,NA,NA,NA,NA,NA,NA,NA,1.2202219893517818e-13
HMR_3966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0110696157784816e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AATA,-6.143330170773107e-16,1.0379182348763198e-30,0.9863457917200497,0.9863457917200497,NA,NA,NA,NA,NA,NA,2.5465458785257115e-15,-1.835076370050136e-16,NA,NA,-2.2010802674496176e-15,-2.2010802674496176e-15,-3.4944333705359343e-16,-3.4944333705359343e-16,5.701081541794155e-16,5.701081541794155e-16,NA,NA,3.8040013335586523e-16,3.8040013335586523e-16,NA,NA,NA,NA,NA,NA,NA,NA
FAO2,0.9978247017462688,0.9973790393378466,NA,NA,NA,NA,0.9995547032197145,0.9995547032197145,NA,NA,NA,NA,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,0.9999999999999991,0.9999999999999991,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C03461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C05810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
SHSL3,0.999999999999858,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PSSA120,NA,NA,1.0000000000000064,1.0000000000000064,0.9999999999999986,0.9999999999999986,0.9999999999999996,0.9999999999999996,1.000000000000001,1.000000000000001,NA,NA,0.9999999999999979,0.9999999999999979,0.9999999999999959,0.9999999999999959,1.000000000001973,1.000000000001973,1.0000000000000087,1.0000000000000087,0.9999999999999659,0.9999999999999659,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,0.9999999999999619
PYRtm,NA,NA,0.9898371142124667,0.9898371142124667,NA,NA,NA,NA,NA,NA,-1.5165082326093312e-16,1.0343666205572912e-14,NA,NA,0.9974460034572615,0.9974460034572615,NA,NA,NA,NA,0.9999999999999675,0.9999999999999675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ANS2,NA,NA,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.962120693685578e-16,4.962120693685578e-16,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
PNTK,0.9999999999998578,0.9999999999999992,0.9999999999999979,0.9999999999999979,0.9999999999999988,0.9999999999999988,1.0000000000000002,1.0000000000000002,-8.928420455455695e-11,-8.928420455455695e-11,0.9999999999999977,1.0000000000000193,1.0000000000000002,1.0000000000000002,0.9999999999999853,0.9999999999999853,1.00000000000197,1.00000000000197,0.9999999999999998,0.9999999999999998,0.9999999999999738,0.9999999999999738,1.0000000000000016,1.0000000000000016,0.9999999999999933,0.9999999999936642,0.999999999999999,0.9999999999999989,1.000000000000001,NA,NA,0.0
EXC_BOTH_C01119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R07767_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000077,NA,NA
EXC_BOTH_C00280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00255_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
R01920_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA
EX_adn_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9723756906077345,0.9723756906077347,0.9711815561959652,0.9723756906077341,0.9711815561959666,NA,NA,NA
R04946_TGME49_312930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R04754_TGME49_247500_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
trdrd_exp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999635
ARBt2r,NA,NA,0.999999999999999,0.999999999999999,0.9999999999999998,0.9999999999999998,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,NA,NA,0.9999999999999991,0.9999999999999991,0.9999999999999956,0.9999999999999956,1.0000000000019722,1.0000000000019722,0.9999999999999969,0.9999999999999969,0.9999999999999727,0.9999999999999727,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C14089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_4ahmmp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999628
CEPTE_16_0_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.3348697090829826e-13,0.0,4.117544473704476e-14,1.0387607758978802e-13,0.0,NA,NA,NA
LPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999619
R07034_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,NA
T_c_to_e_C05447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R06286_TGME49_260460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
disulfide_protein_ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999647
DHACOAH,0.9999999999998568,1.0000000000000007,NA,NA,0.9999999999999993,0.9999999999999993,NA,NA,1.000000000000001,1.000000000000001,NA,NA,0.9999999999999992,0.9999999999999992,NA,NA,1.0000000000019678,1.0000000000019678,NA,NA,0.9999999999999679,0.9999999999999679,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA
MMSAD3,0.9999999999998572,0.9999999999999973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01993_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002,NA,NA
UDPDPS2,0.9999999999998571,NA,NA,NA,NA,NA,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.999999999999998,1.0000000000000193,0.9999999999999991,0.9999999999999991,NA,NA,NA,NA,0.9999999999999969,0.9999999999999969,0.9999999999999727,0.9999999999999727,1.0000000000000016,1.0000000000000016,NA,NA,NA,NA,NA,NA,NA,NA
PSP_L,-1.0871407054026771e-17,0.9995868669147632,0.9884895203473937,0.9884895203473937,NA,NA,NA,NA,NA,NA,6.944169190337589e-16,-3.750024554655748e-14,NA,NA,7.950787769529588e-14,7.950787769529588e-14,NA,NA,1.1981338170256232e-14,1.1981338170256232e-14,-1.938184805752784e-16,-1.938184805752784e-16,1.0874524481443615e-14,1.0874524481443615e-14,NA,NA,NA,NA,NA,NA,NA,NA
LDHm,NA,NA,0.9999999999999997,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999932,0.9999999999999932,NA,NA,NA,NA,0.999999999999967,0.999999999999967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C01119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
